Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GL-1090,,,,0.0,0.0,,,,,,0.0,,
GL-1090,,,,0.06,0.06,,,,,,0.06,,
GL-1090,,,,0.1,0.1,,,,,,0.1,,
GL-1090,,,,0.14,0.14,,,,,,0.14,,
GL-1090,,,,0.2,0.2,,,,,,0.2,,
GL-1090,,,,0.24,0.24,,,,,,0.24,,
GL-1090,,,,0.26,0.26,,,,,,0.26,,
GL-1090,,,,0.32,0.32,,,,,,0.32,,
GL-1090,,,,0.36,0.36,,,,,,0.36,,
GL-1090,,,,0.38,0.38,,,,,,0.38,,
GL-1090,,,,0.4,0.4,,,,,,0.4,,
GL-1090,,,,0.46,0.46,,,,,,0.46,,
GL-1090,,,,0.5,0.5,,,,,,0.5,,
GL-1090,,,,0.54,0.54,,,,,,0.54,,
GL-1090,,,,0.58,0.58,,,,,,0.58,,
GL-1090,,,,0.6,0.6,,,,,,0.6,,
GL-1090,,,,0.65,0.65,,,,,,0.65,,
GL-1090,,,,0.69,0.69,,,,,,0.69,,
GL-1090,,,,0.73,0.73,,,,,,0.73,,
GL-1090,,,,0.77,0.77,,,,,,0.77,,
GL-1090,,,,0.81,0.81,,,,,,0.81,,
GL-1090,,,,0.83,0.83,,,,,,0.83,,
GL-1090,,,,0.89,0.89,,,,,,0.89,,
GL-1090,,,,0.93,0.93,,,,,,0.93,,
GL-1090,,,,0.97,0.97,,,,,,0.97,,
GL-1090,,,,1.01,1.01,,,,,,1.01,,
GL-1090,,,,1.05,1.05,,,,,,1.05,,
GL-1090,,,,1.09,1.09,,,,,,1.09,,
GL-1090,,,,1.13,1.13,,,,,,1.13,,
GL-1090,,,,1.17,1.17,,,,,,1.17,,
GL-1090,,,,1.21,1.21,,,,,,1.21,,
GL-1090,,,,1.25,1.25,,,,,,1.25,,
GL-1090,,,,1.29,1.29,,,,,,1.29,,
GL-1090,,,,1.33,1.33,,,,,,1.33,,
GL-1090,,,,1.35,1.35,,,,,,1.35,,
GL-1090,,,,1.5,1.5,,,,,,1.5,,
GL-1090,,,,1.54,1.54,,,,,,1.54,,
GL-1090,,,,1.58,1.58,,,,,,1.58,,
GL-1090,,,,1.62,1.62,,,,,,1.62,,
GL-1090,,,,1.66,1.66,,,,,,1.66,,
GL-1090,,,,1.7,1.7,,,,,,1.7,,
GL-1090,,,,1.74,1.74,,,,,,1.74,,
GL-1090,,,,1.79,1.79,,,,,,1.79,,
GL-1090,,,,1.83,1.83,,,,,,1.83,,
GL-1090,,,,1.87,1.87,,,,,,1.87,,
GL-1090,,,,1.91,1.91,,,,,,1.91,,
GL-1090,,,,1.95,1.95,,,,,,1.95,,
GL-1090,,,,1.99,1.99,,,,,,1.99,,
GL-1090,,,,2.03,2.03,,,,,,2.03,,
GL-1090,,,,2.07,2.07,,,,,,2.07,,
GL-1090,,,,2.11,2.11,,,,,,2.11,,
GL-1090,,,,2.18,2.18,,,,,,2.18,,
GL-1090,,,,2.22,2.22,,,,,,2.22,,
GL-1090,,,,2.26,2.26,,,,,,2.26,,
GL-1090,,,,2.3,2.3,,,,,,2.3,,
GL-1090,,,,2.34,2.34,,,,,,2.34,,
GL-1090,,,,2.36,2.36,,,,,,2.36,,
GL-1090,,,,2.42,2.42,,,,,,2.42,,
GL-1090,,,,2.46,2.46,,,,,,2.46,,
GL-1090,,,,2.5,2.5,,,,,,2.5,,
GL-1090,,,,2.54,2.54,,,,,,2.54,,
GL-1090,,,,2.58,2.58,,,,,,2.58,,
GL-1090,,,,2.62,2.62,,,,,,2.62,,
GL-1090,,,,2.66,2.66,,,,,,2.66,,
GL-1090,,,,2.7,2.7,,,,,,2.7,,
GL-1090,,,,2.72,2.72,,,,,,2.72,,
GL-1090,,,,2.75,2.75,,,,,,2.75,,
GL-1090,,,,2.79,2.79,,,,,,2.79,,
GL-1090,,,,2.83,2.83,,,,,,2.83,,
GL-1090,,,,2.87,2.87,,,,,,2.87,,
GL-1090,,,,2.91,2.91,,,,,,2.91,,
GL-1090,,,,2.95,2.95,,,,,,2.95,,
GL-1090,,,,2.99,2.99,,,,,,2.99,,
GL-1090,,,,3.03,3.03,,,,,,3.03,,
GL-1090,,,,3.06,3.06,,,,,,3.06,,
GL-1090,,,,3.1,3.1,,,,,,3.1,,
GL-1090,,,,3.14,3.14,,,,,,3.14,,
GL-1090,,,,3.18,3.18,,,,,,3.18,,
GL-1090,,,,3.22,3.22,,,,,,3.22,,
GL-1090,,,,3.26,3.26,,,,,,3.26,,
GL-1090,,,,3.3,3.3,,,,,,3.3,,
