Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GL-1090,,0.07,7172.87548828125,,,7359.31005859375,6976.31005859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.08,7346.77587890625,,,7590.0927734375,7092.0927734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.09,7520.6865234375,,,7898.62841796875,7157.62841796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.1,7694.5869140625,,,8220.0625,7208.0625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.11,7868.48583984375,,,8552.4970703125,7250.4970703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.12,8042.38623046875,,,8885.931640625,7298.93115234375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.13,8383.7265625,,,9058.30859375,7766.30810546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.14,8725.064453125,,,9259.685546875,8235.685546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.15,9066.396484375,,,9472.0625,8684.0625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.16,9407.7431640625,,,9697.41796875,9133.41796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.17,9749.078125,,,10009.3017578125,9547.3017578125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.18,10279.67578125,,,10495.142578125,10094.142578125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.19,10810.2626953125,,,10999.810546875,10621.810546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.2,11340.845703125,,,11548.478515625,11150.478515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.21,11871.4501953125,,,12117.75,11670.75,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.22,12402.0556640625,,,12707.9501953125,12166.9501953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GL-1090,,0.23,12756.046875,,,12875.6142578125,12648.6142578125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
