Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
PS1243-1,,0.005,1.31,3.88,1.31,3.88,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.015,1.39,3.8,1.39,3.8,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.025,1.4,3.77,1.4,3.77,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.045,1.44,3.74,1.44,3.74,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.065,1.36,3.65,1.36,3.65,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.085,1.47,3.86,1.47,3.86,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.105,1.43,3.74,1.43,3.74,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.125,1.42,3.75,1.42,3.75,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.145,1.26,3.8,1.26,3.8,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.165,1.34,3.72,1.34,3.72,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.185,1.32,3.85,1.32,3.85,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.205,1.32,3.71,1.32,3.71,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.225,1.35,3.86,1.35,3.86,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.245,1.16,3.74,1.16,3.74,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.265,1.17,3.85,1.17,3.85,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.285,1.07,3.88,1.07,3.88,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.305,1.11,4.04,1.11,4.04,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.325,1.18,4.05,1.18,4.05,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.345,1.18,4.15,1.18,4.15,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.365,1.17,4.05,1.17,4.05,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.385,1.21,4.04,1.21,4.04,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.405,1.1,3.98,1.1,3.98,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
PS1243-1,,0.425,1.11,3.91,1.11,3.91,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Bauch, HA et al. (2001): (Fig. 4) Distribution and stable isotope record of foraminifera, and ice-rafted debris sediment core PS1243-1-1. doi:10.1594/PANGAEA.58453,",,"doi:10.1594/PANGAEA.58453,",1
