Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
OCE205-2-103GGC,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.17,0.17,,,,,,0.17,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.17,0.17,,,,,,0.17,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.17,0.17,,,,,,0.17,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.17,0.17,,,,,,0.17,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.17,0.17,,,,,,0.17,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.17,0.17,,,,,,0.17,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.2,0.2,,,,,,0.2,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.2,0.2,,,,,,0.2,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.2,0.2,,,,,,0.2,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.2,0.2,,,,,,0.2,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.23,0.23,,,,,,0.23,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.27,0.27,,,,,,0.27,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.33,0.33,,,,,,0.33,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.42,0.42,,,,,,0.42,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.46,0.46,,,,,,0.46,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.46,0.46,,,,,,0.46,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.46,0.46,,,,,,0.46,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.52,0.52,,,,,,0.52,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.52,0.52,,,,,,0.52,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.52,0.52,,,,,,0.52,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.56,0.56,,,,,,0.56,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.56,0.56,,,,,,0.56,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.56,0.56,,,,,,0.56,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.7,0.7,,,,,,0.7,depth model from Repschlaeger et al. 2021,
OCE205-2-103GGC,,,,0.7,0.7,,,,,,0.7,depth model from Repschlaeger et al. 2021,
