Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
IODP-303-U1308,,0.0,18.509999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.02,1156.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.04,1886.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.06,2559.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.08,3171.2,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.1,3776.9999999999995,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.12,4323.8,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.14,4829.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.16,5262.7,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.18,5708.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.2,6161.900000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.22,6646.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.24,7164.5,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.26,7620.7,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.28,7971.599999999999,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.3,8309.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.32,8634.1,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.34,8941.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.36,9246.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.38,9519.199999999999,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.4,9760.8,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.42,9999.7,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.44,10231.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.46,10463.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.48,10696.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.5,10934.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.52,11127.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.54,11345.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.56,11571.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.58,11802.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.6,12037.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.62,12283.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.64,12540.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.66,12802.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.68,13075.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.7,13343.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.72,13590.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.74,13837.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.76,14072.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.78,14307.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
IODP-303-U1308,,0.8,14552.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
