Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
IODP-303-U1308,,,,2.0,2.0,,,,,,2.0,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.02,2.02,,,,,,2.02,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.04,2.04,,,,,,2.04,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.06,2.06,,,,,,2.06,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.08,2.08,,,,,,2.08,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.1,2.1,,,,,,2.1,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.12,2.12,,,,,,2.12,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.14,2.14,,,,,,2.14,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.16,2.16,,,,,,2.16,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.18,2.18,,,,,,2.18,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.2,2.2,,,,,,2.2,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.22,2.22,,,,,,2.22,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.24,2.24,,,,,,2.24,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.26,2.26,,,,,,2.26,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.28,2.28,,,,,,2.28,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.3,2.3,,,,,,2.3,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.32,2.32,,,,,,2.32,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.34,2.34,,,,,,2.34,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.36,2.36,,,,,,2.36,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.38,2.38,,,,,,2.38,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.4,2.4,,,,,,2.4,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.44,2.44,,,,,,2.44,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.46,2.46,,,,,,2.46,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.48,2.48,,,,,,2.48,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.5,2.5,,,,,,2.5,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.52,2.52,,,,,,2.52,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.54,2.54,,,,,,2.54,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.56,2.56,,,,,,2.56,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.58,2.58,,,,,,2.58,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.58,2.58,,,,,,2.58,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,2.6,2.6,,,,,,2.6,depth model from Peterson and Lisiecki 2018,
