Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
SO136_003GC,,0.025,3115.512451171875,,,3321.280029296875,2906.280029296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.035,3361.01025390625,,,3534.26513671875,3190.26513671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.045,3606.501708984375,,,3769.25,3475.25,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.055,3851.991455078125,,,4018.751953125,3734.751953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.065,4097.48876953125,,,4273.51611328125,3940.51611328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.075,4342.98095703125,,,4562.02490234375,4139.02490234375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.085,4991.20556640625,,,5176.23193359375,4826.23193359375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.095,5647.328125,,,5798.39794921875,5492.39794921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.105,6303.44677734375,,,6494.14404296875,6102.14404296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.115,6959.56884765625,,,7220.8271484375,6698.8271484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.125,7615.6962890625,,,7952.509765625,7301.509765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.135,8347.2861328125,,,8566.7509765625,8124.7509765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.145,9081.900390625,,,9209.6689453125,8926.6689453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.155,9816.5029296875,,,9997.5224609375,9579.5224609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.165,10551.119140625,,,10806.375,10160.375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.17500000000000002,11285.7265625,,,11661.994140625,10730.994140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.185,11720.240234375,,,12031.9794921875,11262.9794921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.195,12136.3623046875,,,12407.0458984375,11772.0458984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.20500000000000002,12552.4970703125,,,12790.001953125,12256.001953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.215,12968.6201171875,,,13222.958984375,12699.958984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.225,13384.7529296875,,,13666.455078125,13086.455078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.23500000000000001,13570.173828125,,,13830.7470703125,13324.7470703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.245,13736.369140625,,,13970.5244140625,13489.5244140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.255,13902.5400390625,,,14212.53515625,13601.53515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.265,14068.7177734375,,,14538.3671875,13662.3671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.275,14234.904296875,,,14887.19921875,13722.19921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.28500000000000003,15091.3662109375,,,15603.96875,14662.96875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.295,16021.2529296875,,,16380.5185546875,15642.5185546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.305,16951.166015625,,,17258.0703125,16592.0703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.315,17881.0546875,,,18223.44921875,17481.44921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.325,18810.943359375,,,19248.828125,18314.828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.335,19006.578125,,,19400.2421875,18584.2421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.34500000000000003,19106.435546875,,,19456.54296875,18761.54296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.355,19206.240234375,,,19541.794921875,18874.794921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.365,19306.11328125,,,19702.521484375,18946.521484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.375,19405.96875,,,19895.248046875,19002.248046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.385,19648.0703125,,,20050.9453125,19337.9453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.395,19912.263671875,,,20297.28515625,19554.28515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.405,20176.46484375,,,20658.626953125,19659.626953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.41500000000000004,20440.712890625,,,21076.576171875,19728.576171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.425,20704.900390625,,,21523.23046875,19812.23046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.435,20872.861328125,,,21637.640625,20085.640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.445,21023.3359375,,,21701.392578125,20378.392578125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.455,21173.8046875,,,21765.416015625,20580.416015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.465,21324.26953125,,,21839.330078125,20737.330078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.47500000000000003,21474.740234375,,,22000.51171875,20839.51171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.485,21673.658203125,,,22125.814453125,21148.814453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.495,21882.76953125,,,22250.244140625,21472.244140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.505,22091.8671875,,,22410.90625,21748.90625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.515,22300.96484375,,,22624.95703125,21962.95703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.525,22510.033203125,,,22871.783203125,22115.783203125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.535,22661.916015625,,,23059.845703125,22231.845703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SO136_003GC,,0.545,22800.150390625,,,23289.521484375,22311.521484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
