Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GIK16415,,0.02,2182.5,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.07,4185.900000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.09,5298.4,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.12,7284.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.14,8789.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.16,9851.900000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.18,11075.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.2,11380.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.22,12430.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.24,12779.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.26,13659.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.28,14409.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.3,15546.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.32,16861.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.34,17310.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.35,17505.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.36,17702.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.37,17915.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.42,20474.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.44,21180.999999999996,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.46,22505.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.47,23206.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.48,23480.999999999996,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.49,23752.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.5,23927.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.51,24190.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.52,24601.999999999996,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.53,25089.000000000004,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.55,25603.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.65,29451.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.75,33344.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.85,37942.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16415,,0.95,42946.00000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
