Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
EW9302-25GGC,,,,0.015,0.015,,,,,,0.015,,
EW9302-25GGC,,,,0.105,0.105,,,,,,0.105,,
EW9302-25GGC,,,,0.305,0.305,,,,,,0.305,,
EW9302-25GGC,,,,0.405,0.405,,,,,,0.405,,
EW9302-25GGC,,,,0.605,0.605,,,,,,0.605,,
EW9302-25GGC,,,,0.705,0.705,,,,,,0.705,,
EW9302-25GGC,,,,1.005,1.005,,,,,,1.005,,
EW9302-25GGC,,,,1.055,1.055,,,,,,1.055,,
EW9302-25GGC,,,,1.075,1.075,,,,,,1.075,,
EW9302-25GGC,,,,1.105,1.105,,,,,,1.105,,
EW9302-25GGC,,,,1.135,1.135,,,,,,1.135,,
EW9302-25GGC,,,,1.155,1.155,,,,,,1.155,,
EW9302-25GGC,,,,1.185,1.185,,,,,,1.185,,
EW9302-25GGC,,,,1.235,1.235,,,,,,1.235,,
EW9302-25GGC,,,,1.305,1.305,,,,,,1.305,,
EW9302-25GGC,,,,1.375,1.375,,,,,,1.375,,
EW9302-25GGC,,,,1.405,1.405,,,,,,1.405,,
EW9302-25GGC,,,,1.435,1.435,,,,,,1.435,,
EW9302-25GGC,,,,1.475,1.475,,,,,,1.475,,
EW9302-25GGC,,,,1.505,1.505,,,,,,1.505,,
EW9302-25GGC,,,,1.535,1.535,,,,,,1.535,,
EW9302-25GGC,,,,1.575,1.575,,,,,,1.575,,
EW9302-25GGC,,,,1.575,1.575,,,,,,1.575,,
EW9302-25GGC,,,,1.575,1.575,,,,,,1.575,,
EW9302-25GGC,,,,1.605,1.605,,,,,,1.605,,
EW9302-25GGC,,,,1.655,1.655,,,,,,1.655,,
EW9302-25GGC,,,,1.705,1.705,,,,,,1.705,,
EW9302-25GGC,,,,1.755,1.755,,,,,,1.755,,
EW9302-25GGC,,,,1.775,1.775,,,,,,1.775,,
EW9302-25GGC,,,,1.805,1.805,,,,,,1.805,,
EW9302-25GGC,,,,2.005,2.005,,,,,,2.005,,
EW9302-25GGC,,,,2.105,2.105,,,,,,2.105,,
EW9302-25GGC,,,,2.205,2.205,,,,,,2.205,,
EW9302-25GGC,,,,2.305,2.305,,,,,,2.305,,
EW9302-25GGC,,,,2.355,2.355,,,,,,2.355,,
EW9302-25GGC,,,,2.405,2.405,,,,,,2.405,,
EW9302-25GGC,,,,2.455,2.455,,,,,,2.455,,
EW9302-25GGC,,,,2.505,2.505,,,,,,2.505,,
EW9302-25GGC,,,,2.605,2.605,,,,,,2.605,,
EW9302-25GGC,,,,2.705,2.705,,,,,,2.705,,
EW9302-25GGC,,,,2.805,2.805,,,,,,2.805,,
EW9302-25GGC,,,,2.905,2.905,,,,,,2.905,,
EW9302-25GGC,,,,3.005,3.005,,,,,,3.005,,
EW9302-25GGC,,,,3.105,3.105,,,,,,3.105,,
EW9302-25GGC,,,,3.505,3.505,,,,,,3.505,,
