Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB12616-4,,,,0.02,0.02,,,,,,0.02,,
GeoB12616-4,,,,0.04,0.04,,,,,,0.04,,
GeoB12616-4,,,,0.06,0.06,,,,,,0.06,,
GeoB12616-4,,,,0.08,0.08,,,,,,0.08,,
GeoB12616-4,,,,0.1,0.1,,,,,,0.1,,
GeoB12616-4,,,,0.12,0.12,,,,,,0.12,,
GeoB12616-4,,,,0.14,0.14,,,,,,0.14,,
GeoB12616-4,,,,0.16,0.16,,,,,,0.16,,
GeoB12616-4,,,,0.18,0.18,,,,,,0.18,,
GeoB12616-4,,,,0.2,0.2,,,,,,0.2,,
GeoB12616-4,,,,0.22,0.22,,,,,,0.22,,
GeoB12616-4,,,,0.24,0.24,,,,,,0.24,,
GeoB12616-4,,,,0.26,0.26,,,,,,0.26,,
GeoB12616-4,,,,0.28,0.28,,,,,,0.28,,
GeoB12616-4,,,,0.3,0.3,,,,,,0.3,,
GeoB12616-4,,,,0.32,0.32,,,,,,0.32,,
GeoB12616-4,,,,0.34,0.34,,,,,,0.34,,
GeoB12616-4,,,,0.36,0.36,,,,,,0.36,,
GeoB12616-4,,,,0.38,0.38,,,,,,0.38,,
