Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
SHAK03-6K,,0.04,3562.65380859375,,,4278.1201171875,2768.1201171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.05,3646.631103515625,,,4352.85400390625,2840.85400390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.06,3730.611328125,,,4473.587890625,2915.588134765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.07,3814.590576171875,,,4626.4716796875,2972.4716796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.08,3898.566650390625,,,4827.15234375,3035.15234375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.09,3982.544189453125,,,5017.8330078125,3073.8330078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.1,4070.120361328125,,,5115.10302734375,3148.10302734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.11,4157.9951171875,,,5199.6455078125,3217.6455078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.12,4245.86376953125,,,5274.18798828125,3292.18798828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.13,4333.734375,,,5498.73046875,3330.73046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.14,4421.60498046875,,,5743.27294921875,3368.27294921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.15,4506.8564453125,,,5864.7685546875,3419.768798828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.16,4591.64404296875,,,5940.373046875,3505.372802734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.17,4676.4306640625,,,5984.0283203125,3574.028564453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.18,4761.22119140625,,,6072.51416015625,3607.51416015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.19,4846.009765625,,,6176.890625,3630.890380859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.2,4926.0078125,,,6245.6513671875,3726.651611328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.21,5004.611328125,,,6285.5986328125,3797.5986328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.22,5083.21484375,,,6352.4873046875,3844.487060546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.23,5161.81494140625,,,6411.3759765625,3884.375732421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.24,5240.421875,,,6521.26416015625,3944.26416015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.25,5327.40478515625,,,6613.2998046875,4051.299560546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.26,5418.02880859375,,,6686.34423828125,4118.34423828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.27,5508.64990234375,,,6825.38916015625,4177.38916015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.28,5599.26806640625,,,6953.43359375,4271.43359375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.29,5689.88720703125,,,7065.478515625,4334.478515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.3,5780.8720703125,,,7159.830078125,4417.830078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.31,5872.0751953125,,,7249.453125,4557.453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.32,5963.27978515625,,,7364.07568359375,4662.07568359375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.33,6054.47802734375,,,7438.6982421875,4712.6982421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.34,6145.68115234375,,,7559.3212890625,4797.3212890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.35000000000000003,6235.47802734375,,,7680.7724609375,4852.7724609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.36,6324.10888671875,,,7785.83984375,4927.83984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SHAK03-6K,,0.37,6412.74560546875,,,7869.90771484375,5014.90771484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
