Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB9526,,1.28,13205.8505859375,,,13664.1845703125,12855.1845703125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.29,13303.9296875,,,13762.029296875,12952.029296875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.3,13399.060546875,,,13823.1533203125,13032.1533203125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.31,13494.2373046875,,,13906.27734375,13081.27734375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.32,13589.4052734375,,,14019.4013671875,13128.4013671875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.33,13684.5751953125,,,14160.525390625,13168.525390625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.34,13780.673828125,,,14226.0390625,13314.0390625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.35,13877.064453125,,,14256.7685546875,13488.7685546875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.36,13973.474609375,,,14312.498046875,13646.498046875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.37,14069.8603515625,,,14382.2275390625,13776.2275390625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.38,14166.2900390625,,,14483.95703125,13875.95703125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.39,14231.7578125,,,14543.8994140625,13959.8994140625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.4,14285.5146484375,,,14583.1669921875,14031.1669921875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.41,14339.27734375,,,14641.43359375,14081.43359375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.42,14393.033203125,,,14713.7001953125,14121.7001953125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.43,14446.830078125,,,14802.9677734375,14135.9677734375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.44,14491.759765625,,,14858.634765625,14183.634765625,3,Age model from Jonkers et al. (2020),,1
