Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB9526,,0.2,942.3399999999999,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.25,1364.1000000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.3,1832.3,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.35,2298.4,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.4,2784.1,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.45,3280.6000000000004,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.5,3810.1,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.55,4305.3,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.6,4799.7,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.65,5274.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.7,5762.2,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.75,6262.3,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.8,6839.8,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.85,7456.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.9,8006.500000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,0.95,8745.699999999999,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.0,9634.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.05,10489.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.1,11318.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.15,12174.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.2,12902.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.25,13532.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.3,14029.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.35,14485.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.4,14873.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.45,15164.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.5,15449.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.55,15725.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.6,15949.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.65,16120.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.7,16293.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.75,16454.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.8,16614.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.85,16792.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.9,16976.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,1.95,17130.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,2.0,17289.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,2.05,17448.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9526,,2.1,17616.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
