Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
CH69_K09,,0.005,668.501708984375,,,832.2780151367188,518.2780151367188,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.015,722.3668212890625,,,867.4628295898438,577.4628295898438,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.025,776.2310180664062,,,921.7905883789062,635.7905883789062,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.035,830.0961303710938,,,970.33203125,687.33203125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.045,883.9605712890625,,,1013.1080322265625,735.1080322265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.055,937.8250732421875,,,1056.884033203125,781.884033203125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.065,991.6901245117188,,,1132.6600341796875,834.6600341796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.075,1045.5546875,,,1205.61083984375,889.6107788085938,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.085,1099.4190673828125,,,1259.334228515625,947.3341674804688,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.095,1153.2852783203125,,,1305.0576171875,1008.0575561523438,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.105,1207.148681640625,,,1380.781005859375,1049.781005859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.115,1261.013916015625,,,1456.50439453125,1088.50439453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.125,1314.87890625,,,1511.227783203125,1126.227783203125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.135,1368.7427978515625,,,1571.360595703125,1162.360595703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.145,1422.608642578125,,,1653.427734375,1199.427734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.155,1476.4735107421875,,,1708.4949951171875,1234.4949951171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.165,1541.50390625,,,1768.097412109375,1326.097412109375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.17500000000000002,1607.4168701171875,,,1806.1893310546875,1424.1893310546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.185,1673.327880859375,,,1855.2813720703125,1525.2813720703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.195,1739.240478515625,,,1906.964599609375,1614.964599609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.20500000000000002,1805.151123046875,,,1974.1622314453125,1694.1622314453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.215,1871.06640625,,,2021.35986328125,1724.35986328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
CH69_K09,,0.225,1936.978759765625,,,2076.713623046875,1789.713623046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
