Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
CH69_K09,,0,1.06,2.76,1.06,2.76,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0,1.05333,2.76333,1.05333,2.76333,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0,0.81,2.73,0.81,2.73,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0,1.29,2.8,1.29,2.8,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.05,1.06,2.71,1.06,2.71,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.11,0.78,2.86,0.78,2.86,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.11,1.04,3,1.04,3,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.11,0.91,2.93,0.91,2.93,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.2,1.19,2.85,1.19,2.85,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.21,0.89,2.86,0.89,2.86,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.25,1.03,2.67,1.03,2.67,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.25,0.846667,2.8,0.846667,2.8,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.25,0.34,2.88,0.34,2.88,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.25,1.17,2.85,1.17,2.85,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.28,1.13,2.86,1.13,2.86,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.3,1.09,2.81,1.09,2.81,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.32,0.61,2.67,0.61,2.67,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.33,0.24,2.55,0.24,2.55,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.33,0.89,2.82,0.89,2.82,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.33,1.17,2.76,1.17,2.76,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.33,0.64,2.77,0.64,2.77,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.33,0.735,2.725,0.735,2.725,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.37,0.765,2.705,0.765,2.705,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.37,0.63,2.62,0.63,2.62,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.37,0.9,2.79,0.9,2.79,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
CH69_K09,,0.41,0.26,2.74,0.26,2.74,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,From Mulitza et al. 2022 ESSD compilation,"Labeyrie, L., Leclaire, H., Waelbroeck, C., Cortijo, E., Duplessy, J.-C., Vidal, L., Elliot, M., Le Coat, B., and Auffret, G.: Temporal variability of the surface and deep waters of the North West Atlantic Ocean at orbital and millenial scales, in: Mechanisms of Global Climate Change at Millennial Time Scales, Clark, U., Webb, S., and Keigwin, D. (Eds.), Geophysical Monograph Series, American Geophysical Union, Washington, D. C., 77-98, 1999.",,Govin (pers. comm.),1
