Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
CH69_K09,,0,0.66,2.75,0.66,3.39,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.05,1.06,2.71,1.06,3.35,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.1,1.32,2.9,1.32,3.54,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.11,0.78,2.86,0.78,3.5,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.11,1.04,3,1.04,3.64,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.2,1.19,2.85,1.19,3.49,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.21,0.89,2.86,0.89,3.5,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.25,1.17,2.85,1.17,3.49,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.25,0.34,2.88,0.34,3.52,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.28,1.13,2.86,1.13,3.5,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.3,1.09,2.81,1.09,3.45,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.32,0.61,2.67,0.61,3.31,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.33,0.24,2.55,0.24,3.19,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.33,0.89,2.82,0.89,3.46,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.37,0.63,2.62,0.63,3.26,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.37,0.9,2.79,0.9,3.43,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.41,0.26,2.74,0.26,3.38,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.44,0.74,2.65,0.74,3.29,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.45,0.82,2.75,0.82,3.39,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.47,0.8,2.55,0.8,3.19,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.5,0.95,2.64,0.95,3.28,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.52,0.75,2.9,0.75,3.54,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.55,1.13,2.79,1.13,3.43,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.55,0.92,2.81,0.92,3.45,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.58,0.81,2.74,0.81,3.38,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.6,0.82,2.87,0.82,3.51,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.63,1.06,2.69,1.06,3.33,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
CH69_K09,,0.65,1.16,2.91,1.16,3.55,2-5,250,,Cibicidoides wuellerstorfi,1,,,,,,"WAELBROECK, C., et al. The timing of deglacial circulation changes in the Atlantic. Paleoceanography, 2011, vol. 26, no 3.",,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/waelbroeck2011/waelbroeck2011k09.txt,1
