Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR166-2-29JPC,,0.008,,,,1880,25,25,343,50,50,1438,103,118,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,0.283,,,,3660,50,50,336,51,51,3555,251,167,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,0.403,,,,6070,45,45,396,50,50,6465,167,150,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,0.703,,,,7320,40,40,397,51,51,7766,162,141,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,0.883,,,,10200,70,70,300,55,55,11385,323,204,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.083,,,,10750,60,60,430,55,55,12154,361,338,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.203,,,,11250,70,70,501,16,16,12672,78,106,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.483,,,,12800,50,50,391,22,22,14491,371,328,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.563,,,,13650,60,60,497,26,26,15806,243,247,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.683,,,,14550,180,180,594,29,29,16923,538,550,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.823,,,,16150,60,60,642,28,28,18766,139,148,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,2.243,,,,20300,160,160,690,34,34,23622,408,465,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,2.883,,,,26900,180,180,857,50,50,30305,477,560,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,3.5130000114,,,,,,,,,,42000,2220,2220,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
