Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR166-2-29JPC,,,,,0.0075,,,,,,0.0075,,
KNR166-2-29JPC,,,,,0.0225,,,,,,0.0225,,
KNR166-2-29JPC,,,,,0.0225,,,,,,0.0225,,
KNR166-2-29JPC,,,,,0.0225,,,,,,0.0225,,
KNR166-2-29JPC,,,,,0.0425,,,,,,0.0425,,
KNR166-2-29JPC,,,,,0.0625,,,,,,0.0625,,
KNR166-2-29JPC,,,,,0.0625,,,,,,0.0625,,
KNR166-2-29JPC,,,,,0.0825,,,,,,0.0825,,
KNR166-2-29JPC,,,,,0.1025,,,,,,0.1025,,
KNR166-2-29JPC,,,,,0.1025,,,,,,0.1025,,
KNR166-2-29JPC,,,,,0.1025,,,,,,0.1025,,
KNR166-2-29JPC,,,,,0.1225,,,,,,0.1225,,
KNR166-2-29JPC,,,,,0.1425,,,,,,0.1425,,
KNR166-2-29JPC,,,,,0.1425,,,,,,0.1425,,
KNR166-2-29JPC,,,,,0.1425,,,,,,0.1425,,
KNR166-2-29JPC,,,,,0.1625,,,,,,0.1625,,
KNR166-2-29JPC,,,,,0.1825,,,,,,0.1825,,
KNR166-2-29JPC,,,,,0.1825,,,,,,0.1825,,
KNR166-2-29JPC,,,,,0.1825,,,,,,0.1825,,
KNR166-2-29JPC,,,,,0.2025,,,,,,0.2025,,
KNR166-2-29JPC,,,,,0.2225,,,,,,0.2225,,
KNR166-2-29JPC,,,,,0.2225,,,,,,0.2225,,
KNR166-2-29JPC,,,,,0.2225,,,,,,0.2225,,
KNR166-2-29JPC,,,,,0.2425,,,,,,0.2425,,
KNR166-2-29JPC,,,,,0.2625,,,,,,0.2625,,
KNR166-2-29JPC,,,,,0.2625,,,,,,0.2625,,
KNR166-2-29JPC,,,,,0.2625,,,,,,0.2625,,
KNR166-2-29JPC,,,,,0.2825,,,,,,0.2825,,
KNR166-2-29JPC,,,,,0.3025,,,,,,0.3025,,
KNR166-2-29JPC,,,,,0.3025,,,,,,0.3025,,
KNR166-2-29JPC,,,,,0.3025,,,,,,0.3025,,
KNR166-2-29JPC,,,,,0.3225,,,,,,0.3225,,
KNR166-2-29JPC,,,,,0.3425,,,,,,0.3425,,
KNR166-2-29JPC,,,,,0.3425,,,,,,0.3425,,
KNR166-2-29JPC,,,,,0.3625,,,,,,0.3625,,
KNR166-2-29JPC,,,,,0.3825,,,,,,0.3825,,
KNR166-2-29JPC,,,,,0.3825,,,,,,0.3825,,
KNR166-2-29JPC,,,,,0.3825,,,,,,0.3825,,
KNR166-2-29JPC,,,,,0.4025,,,,,,0.4025,,
KNR166-2-29JPC,,,,,0.4225,,,,,,0.4225,,
KNR166-2-29JPC,,,,,0.4225,,,,,,0.4225,,
KNR166-2-29JPC,,,,,0.4425,,,,,,0.4425,,
KNR166-2-29JPC,,,,,0.4625,,,,,,0.4625,,
