Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB3104,,0.08,2774.383056640625,,,2987.52001953125,2519.52001953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.09,3111.8037109375,,,3292.5390625,2872.5390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.1,3449.232177734375,,,3622.261962890625,3235.261962890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.11,3786.65478515625,,,3991.60302734375,3546.60302734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.12,4124.0830078125,,,4328.15380859375,3869.15380859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.13,4461.50927734375,,,4671.705078125,4172.705078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.14,4798.935546875,,,5057.48583984375,4438.48583984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.15,5136.3583984375,,,5422.2666015625,4715.2666015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.16,5473.78466796875,,,5780.0478515625,4989.0478515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.17,5811.2109375,,,6139.8291015625,5270.8291015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.18,6148.64404296875,,,6530.60986328125,5558.60986328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GeoB3104,,0.19,6312.66162109375,,,6596.82763671875,5948.82763671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
