Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
EW9209_1JPC,,0.03,,,,3880.0,40.0,40.0,380.0,50.5,50.5,3770.0,194.0,188.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,0.13,,,,6540.0,35.0,35.0,459.0,50.3,50.3,6957.0,200.0,166.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,0.2,,,,9600.0,45.0,45.0,383.0,66.10000000000001,66.10000000000001,10390.0,184.0,154.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,0.33,,,,13350.0,50.0,50.0,571.0,40.0,40.0,15254.0,249.0,199.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,0.43,,,,16600.0,310.0,310.0,714.0,49.2,49.2,19253.0,791.0,864.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,0.6,,,,18750.0,70.0,70.0,837.0,63.1,63.1,21757.0,286.0,327.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,0.83,,,,23700.0,120.0,120.0,952.0,68.5,68.5,27056.0,260.0,583.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,0.97,,,,26500.0,240.0,240.0,957.0,85.2,85.2,29736.0,497.0,528.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,1.17,,,,29900.0,210.0,210.0,859.0,62.7,62.7,33580.0,623.0,598.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,1.33,,,,32400.0,180.0,180.0,795.0,46.9,46.9,35936.0,373.0,449.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_1JPC,,1.53,,,,38800.0,340.0,340.0,1361.0,91.6,91.6,42039.0,327.0,441.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
