Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
EW9209_1JPC,,,,0.01,0.01,,,,,,0.01,,
EW9209_1JPC,,,,0.01,0.01,,,,,,0.01,,
EW9209_1JPC,,,,0.01,0.01,,,,,,0.01,,
EW9209_1JPC,,,,0.03,0.03,,,,,,0.03,,
EW9209_1JPC,,,,0.03,0.03,,,,,,0.03,,
EW9209_1JPC,,,,0.03,0.03,,,,,,0.03,,
EW9209_1JPC,,,,0.07,0.07,,,,,,0.07,,
EW9209_1JPC,,,,0.07,0.07,,,,,,0.07,,
EW9209_1JPC,,,,0.07,0.07,,,,,,0.07,,
EW9209_1JPC,,,,0.1,0.1,,,,,,0.1,,
EW9209_1JPC,,,,0.1,0.1,,,,,,0.1,,
EW9209_1JPC,,,,0.1,0.1,,,,,,0.1,,
EW9209_1JPC,,,,0.13,0.13,,,,,,0.13,,
EW9209_1JPC,,,,0.13,0.13,,,,,,0.13,,
EW9209_1JPC,,,,0.13,0.13,,,,,,0.13,,
EW9209_1JPC,,,,0.17,0.17,,,,,,0.17,,
EW9209_1JPC,,,,0.17,0.17,,,,,,0.17,,
EW9209_1JPC,,,,0.17,0.17,,,,,,0.17,,
EW9209_1JPC,,,,0.2,0.2,,,,,,0.2,,
EW9209_1JPC,,,,0.2,0.2,,,,,,0.2,,
EW9209_1JPC,,,,0.2,0.2,,,,,,0.2,,
EW9209_1JPC,,,,0.23,0.23,,,,,,0.23,,
EW9209_1JPC,,,,0.23,0.23,,,,,,0.23,,
EW9209_1JPC,,,,0.23,0.23,,,,,,0.23,,
EW9209_1JPC,,,,0.27,0.27,,,,,,0.27,,
EW9209_1JPC,,,,0.27,0.27,,,,,,0.27,,
EW9209_1JPC,,,,0.27,0.27,,,,,,0.27,,
EW9209_1JPC,,,,0.3,0.3,,,,,,0.3,,
EW9209_1JPC,,,,0.3,0.3,,,,,,0.3,,
EW9209_1JPC,,,,0.3,0.3,,,,,,0.3,,
EW9209_1JPC,,,,0.3,0.3,,,,,,0.3,,
EW9209_1JPC,,,,0.33,0.33,,,,,,0.33,,
EW9209_1JPC,,,,0.33,0.33,,,,,,0.33,,
EW9209_1JPC,,,,0.33,0.33,,,,,,0.33,,
EW9209_1JPC,,,,0.37,0.37,,,,,,0.37,,
EW9209_1JPC,,,,0.37,0.37,,,,,,0.37,,
EW9209_1JPC,,,,0.37,0.37,,,,,,0.37,,
EW9209_1JPC,,,,0.4,0.4,,,,,,0.4,,
EW9209_1JPC,,,,0.4,0.4,,,,,,0.4,,
EW9209_1JPC,,,,0.4,0.4,,,,,,0.4,,
EW9209_1JPC,,,,0.43,0.43,,,,,,0.43,,
EW9209_1JPC,,,,0.43,0.43,,,,,,0.43,,
EW9209_1JPC,,,,0.43,0.43,,,,,,0.43,,
EW9209_1JPC,,,,0.47,0.47,,,,,,0.47,,
EW9209_1JPC,,,,0.47,0.47,,,,,,0.47,,
EW9209_1JPC,,,,0.47,0.47,,,,,,0.47,,
EW9209_1JPC,,,,0.5,0.5,,,,,,0.5,,
EW9209_1JPC,,,,0.5,0.5,,,,,,0.5,,
EW9209_1JPC,,,,0.5,0.5,,,,,,0.5,,
EW9209_1JPC,,,,0.53,0.53,,,,,,0.53,,
EW9209_1JPC,,,,0.53,0.53,,,,,,0.53,,
EW9209_1JPC,,,,0.53,0.53,,,,,,0.53,,
EW9209_1JPC,,,,0.57,0.57,,,,,,0.57,,
EW9209_1JPC,,,,0.57,0.57,,,,,,0.57,,
EW9209_1JPC,,,,0.57,0.57,,,,,,0.57,,
EW9209_1JPC,,,,0.6,0.6,,,,,,0.6,,
EW9209_1JPC,,,,0.6,0.6,,,,,,0.6,,
EW9209_1JPC,,,,0.6,0.6,,,,,,0.6,,
EW9209_1JPC,,,,0.63,0.63,,,,,,0.63,,
EW9209_1JPC,,,,0.63,0.63,,,,,,0.63,,
EW9209_1JPC,,,,0.63,0.63,,,,,,0.63,,
EW9209_1JPC,,,,0.67,0.67,,,,,,0.67,,
EW9209_1JPC,,,,0.67,0.67,,,,,,0.67,,
EW9209_1JPC,,,,0.67,0.67,,,,,,0.67,,
EW9209_1JPC,,,,0.7,0.7,,,,,,0.7,,
EW9209_1JPC,,,,0.7,0.7,,,,,,0.7,,
EW9209_1JPC,,,,0.7,0.7,,,,,,0.7,,
EW9209_1JPC,,,,0.73,0.73,,,,,,0.73,,
EW9209_1JPC,,,,0.73,0.73,,,,,,0.73,,
EW9209_1JPC,,,,0.73,0.73,,,,,,0.73,,
EW9209_1JPC,,,,0.77,0.77,,,,,,0.77,,
EW9209_1JPC,,,,0.77,0.77,,,,,,0.77,,
EW9209_1JPC,,,,0.77,0.77,,,,,,0.77,,
EW9209_1JPC,,,,0.8,0.8,,,,,,0.8,,
EW9209_1JPC,,,,0.8,0.8,,,,,,0.8,,
EW9209_1JPC,,,,0.8,0.8,,,,,,0.8,,
EW9209_1JPC,,,,0.83,0.83,,,,,,0.83,,
EW9209_1JPC,,,,0.83,0.83,,,,,,0.83,,
EW9209_1JPC,,,,0.83,0.83,,,,,,0.83,,
EW9209_1JPC,,,,0.86,0.86,,,,,,0.86,,
EW9209_1JPC,,,,0.86,0.86,,,,,,0.86,,
EW9209_1JPC,,,,0.86,0.86,,,,,,0.86,,
EW9209_1JPC,,,,0.9,0.9,,,,,,0.9,,
EW9209_1JPC,,,,0.9,0.9,,,,,,0.9,,
EW9209_1JPC,,,,0.9,0.9,,,,,,0.9,,
EW9209_1JPC,,,,0.93,0.93,,,,,,0.93,,
EW9209_1JPC,,,,0.93,0.93,,,,,,0.93,,
EW9209_1JPC,,,,0.93,0.93,,,,,,0.93,,
EW9209_1JPC,,,,0.97,0.97,,,,,,0.97,,
EW9209_1JPC,,,,0.97,0.97,,,,,,0.97,,
EW9209_1JPC,,,,0.97,0.97,,,,,,0.97,,
EW9209_1JPC,,,,1.0,1.0,,,,,,1.0,,
EW9209_1JPC,,,,1.0,1.0,,,,,,1.0,,
EW9209_1JPC,,,,1.0,1.0,,,,,,1.0,,
EW9209_1JPC,,,,1.03,1.03,,,,,,1.03,,
EW9209_1JPC,,,,1.03,1.03,,,,,,1.03,,
EW9209_1JPC,,,,1.03,1.03,,,,,,1.03,,
EW9209_1JPC,,,,1.07,1.07,,,,,,1.07,,
EW9209_1JPC,,,,1.07,1.07,,,,,,1.07,,
EW9209_1JPC,,,,1.07,1.07,,,,,,1.07,,
EW9209_1JPC,,,,1.1,1.1,,,,,,1.1,,
EW9209_1JPC,,,,1.1,1.1,,,,,,1.1,,
EW9209_1JPC,,,,1.1,1.1,,,,,,1.1,,
EW9209_1JPC,,,,1.13,1.13,,,,,,1.13,,
EW9209_1JPC,,,,1.13,1.13,,,,,,1.13,,
EW9209_1JPC,,,,1.13,1.13,,,,,,1.13,,
EW9209_1JPC,,,,1.17,1.17,,,,,,1.17,,
EW9209_1JPC,,,,1.17,1.17,,,,,,1.17,,
EW9209_1JPC,,,,1.17,1.17,,,,,,1.17,,
EW9209_1JPC,,,,1.2,1.2,,,,,,1.2,,
EW9209_1JPC,,,,1.2,1.2,,,,,,1.2,,
EW9209_1JPC,,,,1.2,1.2,,,,,,1.2,,
EW9209_1JPC,,,,1.23,1.23,,,,,,1.23,,
EW9209_1JPC,,,,1.23,1.23,,,,,,1.23,,
EW9209_1JPC,,,,1.23,1.23,,,,,,1.23,,
EW9209_1JPC,,,,1.27,1.27,,,,,,1.27,,
EW9209_1JPC,,,,1.27,1.27,,,,,,1.27,,
EW9209_1JPC,,,,1.27,1.27,,,,,,1.27,,
EW9209_1JPC,,,,1.3,1.3,,,,,,1.3,,
EW9209_1JPC,,,,1.3,1.3,,,,,,1.3,,
EW9209_1JPC,,,,1.3,1.3,,,,,,1.3,,
EW9209_1JPC,,,,1.33,1.33,,,,,,1.33,,
EW9209_1JPC,,,,1.33,1.33,,,,,,1.33,,
EW9209_1JPC,,,,1.33,1.33,,,,,,1.33,,
EW9209_1JPC,,,,1.37,1.37,,,,,,1.37,,
EW9209_1JPC,,,,1.37,1.37,,,,,,1.37,,
EW9209_1JPC,,,,1.37,1.37,,,,,,1.37,,
EW9209_1JPC,,,,1.4,1.4,,,,,,1.4,,
EW9209_1JPC,,,,1.4,1.4,,,,,,1.4,,
EW9209_1JPC,,,,1.4,1.4,,,,,,1.4,,
EW9209_1JPC,,,,1.43,1.43,,,,,,1.43,,
EW9209_1JPC,,,,1.43,1.43,,,,,,1.43,,
EW9209_1JPC,,,,1.43,1.43,,,,,,1.43,,
EW9209_1JPC,,,,1.47,1.47,,,,,,1.47,,
EW9209_1JPC,,,,1.47,1.47,,,,,,1.47,,
EW9209_1JPC,,,,1.47,1.47,,,,,,1.47,,
EW9209_1JPC,,,,1.5,1.5,,,,,,1.5,,
EW9209_1JPC,,,,1.5,1.5,,,,,,1.5,,
EW9209_1JPC,,,,1.5,1.5,,,,,,1.5,,
EW9209_1JPC,,,,1.53,1.53,,,,,,1.53,,
EW9209_1JPC,,,,1.53,1.53,,,,,,1.53,,
EW9209_1JPC,,,,1.53,1.53,,,,,,1.53,,
EW9209_1JPC,,,,1.57,1.57,,,,,,1.57,,
EW9209_1JPC,,,,1.57,1.57,,,,,,1.57,,
EW9209_1JPC,,,,1.57,1.57,,,,,,1.57,,
EW9209_1JPC,,,,1.6,1.6,,,,,,1.6,,
EW9209_1JPC,,,,1.6,1.6,,,,,,1.6,,
EW9209_1JPC,,,,1.6,1.6,,,,,,1.6,,
EW9209_1JPC,,,,1.63,1.63,,,,,,1.63,,
EW9209_1JPC,,,,1.63,1.63,,,,,,1.63,,
EW9209_1JPC,,,,1.63,1.63,,,,,,1.63,,
EW9209_1JPC,,,,1.67,1.67,,,,,,1.67,,
EW9209_1JPC,,,,1.67,1.67,,,,,,1.67,,
EW9209_1JPC,,,,1.67,1.67,,,,,,1.67,,
EW9209_1JPC,,,,1.7,1.7,,,,,,1.7,,
EW9209_1JPC,,,,1.7,1.7,,,,,,1.7,,
EW9209_1JPC,,,,1.7,1.7,,,,,,1.7,,
EW9209_1JPC,,,,1.73,1.73,,,,,,1.73,,
EW9209_1JPC,,,,1.73,1.73,,,,,,1.73,,
EW9209_1JPC,,,,1.73,1.73,,,,,,1.73,,
EW9209_1JPC,,,,1.77,1.77,,,,,,1.77,,
EW9209_1JPC,,,,1.77,1.77,,,,,,1.77,,
EW9209_1JPC,,,,1.77,1.77,,,,,,1.77,,
EW9209_1JPC,,,,1.8,1.8,,,,,,1.8,,
EW9209_1JPC,,,,1.8,1.8,,,,,,1.8,,
EW9209_1JPC,,,,1.8,1.8,,,,,,1.8,,
EW9209_1JPC,,,,1.83,1.83,,,,,,1.83,,
EW9209_1JPC,,,,1.83,1.83,,,,,,1.83,,
EW9209_1JPC,,,,1.83,1.83,,,,,,1.83,,
EW9209_1JPC,,,,1.87,1.87,,,,,,1.87,,
EW9209_1JPC,,,,1.87,1.87,,,,,,1.87,,
EW9209_1JPC,,,,1.87,1.87,,,,,,1.87,,
EW9209_1JPC,,,,1.9,1.9,,,,,,1.9,,
EW9209_1JPC,,,,1.9,1.9,,,,,,1.9,,
EW9209_1JPC,,,,1.9,1.9,,,,,,1.9,,
EW9209_1JPC,,,,1.93,1.93,,,,,,1.93,,
EW9209_1JPC,,,,1.93,1.93,,,,,,1.93,,
EW9209_1JPC,,,,1.93,1.93,,,,,,1.93,,
EW9209_1JPC,,,,1.97,1.97,,,,,,1.97,,
EW9209_1JPC,,,,1.97,1.97,,,,,,1.97,,
EW9209_1JPC,,,,1.97,1.97,,,,,,1.97,,
EW9209_1JPC,,,,2.0,2.0,,,,,,2.0,,
EW9209_1JPC,,,,2.0,2.0,,,,,,2.0,,
EW9209_1JPC,,,,2.0,2.0,,,,,,2.0,,
EW9209_1JPC,,,,2.03,2.03,,,,,,2.03,,
EW9209_1JPC,,,,2.03,2.03,,,,,,2.03,,
EW9209_1JPC,,,,2.03,2.03,,,,,,2.03,,
EW9209_1JPC,,,,2.07,2.07,,,,,,2.07,,
EW9209_1JPC,,,,2.07,2.07,,,,,,2.07,,
EW9209_1JPC,,,,2.07,2.07,,,,,,2.07,,
EW9209_1JPC,,,,2.1,2.1,,,,,,2.1,,
EW9209_1JPC,,,,2.1,2.1,,,,,,2.1,,
EW9209_1JPC,,,,2.1,2.1,,,,,,2.1,,
EW9209_1JPC,,,,2.13,2.13,,,,,,2.13,,
EW9209_1JPC,,,,2.13,2.13,,,,,,2.13,,
EW9209_1JPC,,,,2.13,2.13,,,,,,2.13,,
EW9209_1JPC,,,,2.2,2.2,,,,,,2.2,,
EW9209_1JPC,,,,2.2,2.2,,,,,,2.2,,
EW9209_1JPC,,,,2.2,2.2,,,,,,2.2,,
EW9209_1JPC,,,,2.23,2.23,,,,,,2.23,,
EW9209_1JPC,,,,2.23,2.23,,,,,,2.23,,
EW9209_1JPC,,,,2.23,2.23,,,,,,2.23,,
EW9209_1JPC,,,,2.27,2.27,,,,,,2.27,,
EW9209_1JPC,,,,2.27,2.27,,,,,,2.27,,
EW9209_1JPC,,,,2.27,2.27,,,,,,2.27,,
EW9209_1JPC,,,,2.3,2.3,,,,,,2.3,,
EW9209_1JPC,,,,2.3,2.3,,,,,,2.3,,
EW9209_1JPC,,,,2.3,2.3,,,,,,2.3,,
EW9209_1JPC,,,,2.33,2.33,,,,,,2.33,,
EW9209_1JPC,,,,2.33,2.33,,,,,,2.33,,
EW9209_1JPC,,,,2.33,2.33,,,,,,2.33,,
EW9209_1JPC,,,,2.37,2.37,,,,,,2.37,,
EW9209_1JPC,,,,2.37,2.37,,,,,,2.37,,
EW9209_1JPC,,,,2.37,2.37,,,,,,2.37,,
EW9209_1JPC,,,,2.4,2.4,,,,,,2.4,,
EW9209_1JPC,,,,2.4,2.4,,,,,,2.4,,
EW9209_1JPC,,,,2.4,2.4,,,,,,2.4,,
EW9209_1JPC,,,,2.43,2.43,,,,,,2.43,,
EW9209_1JPC,,,,2.43,2.43,,,,,,2.43,,
EW9209_1JPC,,,,2.43,2.43,,,,,,2.43,,
EW9209_1JPC,,,,2.47,2.47,,,,,,2.47,,
EW9209_1JPC,,,,2.47,2.47,,,,,,2.47,,
EW9209_1JPC,,,,2.47,2.47,,,,,,2.47,,
EW9209_1JPC,,,,2.5,2.5,,,,,,2.5,,
EW9209_1JPC,,,,2.5,2.5,,,,,,2.5,,
EW9209_1JPC,,,,2.5,2.5,,,,,,2.5,,
EW9209_1JPC,,,,2.54,2.54,,,,,,2.54,,
EW9209_1JPC,,,,2.54,2.54,,,,,,2.54,,
EW9209_1JPC,,,,2.54,2.54,,,,,,2.54,,
EW9209_1JPC,,,,2.54,2.54,,,,,,2.54,,
EW9209_1JPC,,,,2.56,2.56,,,,,,2.56,,
EW9209_1JPC,,,,2.56,2.56,,,,,,2.56,,
EW9209_1JPC,,,,2.56,2.56,,,,,,2.56,,
EW9209_1JPC,,,,2.56,2.56,,,,,,2.56,,
EW9209_1JPC,,,,2.56,2.56,,,,,,2.56,,
EW9209_1JPC,,,,2.58,2.58,,,,,,2.58,,
EW9209_1JPC,,,,2.58,2.58,,,,,,2.58,,
EW9209_1JPC,,,,2.58,2.58,,,,,,2.58,,
EW9209_1JPC,,,,2.6,2.6,,,,,,2.6,,
EW9209_1JPC,,,,2.6,2.6,,,,,,2.6,,
EW9209_1JPC,,,,2.6,2.6,,,,,,2.6,,
EW9209_1JPC,,,,2.62,2.62,,,,,,2.62,,
EW9209_1JPC,,,,2.62,2.62,,,,,,2.62,,
EW9209_1JPC,,,,2.62,2.62,,,,,,2.62,,
EW9209_1JPC,,,,2.7,2.7,,,,,,2.7,,
EW9209_1JPC,,,,2.7,2.7,,,,,,2.7,,
EW9209_1JPC,,,,2.7,2.7,,,,,,2.7,,
EW9209_1JPC,,,,2.76,2.76,,,,,,2.76,,
EW9209_1JPC,,,,2.76,2.76,,,,,,2.76,,
EW9209_1JPC,,,,2.76,2.76,,,,,,2.76,,
EW9209_1JPC,,,,2.78,2.78,,,,,,2.78,,
EW9209_1JPC,,,,2.78,2.78,,,,,,2.78,,
EW9209_1JPC,,,,2.78,2.78,,,,,,2.78,,
EW9209_1JPC,,,,2.78,2.78,,,,,,2.78,,
EW9209_1JPC,,,,2.8,2.8,,,,,,2.8,,
EW9209_1JPC,,,,2.8,2.8,,,,,,2.8,,
EW9209_1JPC,,,,2.8,2.8,,,,,,2.8,,
EW9209_1JPC,,,,2.82,2.82,,,,,,2.82,,
EW9209_1JPC,,,,2.82,2.82,,,,,,2.82,,
EW9209_1JPC,,,,2.82,2.82,,,,,,2.82,,
EW9209_1JPC,,,,2.82,2.82,,,,,,2.82,,
EW9209_1JPC,,,,2.82,2.82,,,,,,2.82,,
EW9209_1JPC,,,,2.84,2.84,,,,,,2.84,,
EW9209_1JPC,,,,2.84,2.84,,,,,,2.84,,
EW9209_1JPC,,,,2.84,2.84,,,,,,2.84,,
EW9209_1JPC,,,,2.84,2.84,,,,,,2.84,,
EW9209_1JPC,,,,2.86,2.86,,,,,,2.86,,
EW9209_1JPC,,,,2.88,2.88,,,,,,2.88,,
EW9209_1JPC,,,,2.88,2.88,,,,,,2.88,,
EW9209_1JPC,,,,2.88,2.88,,,,,,2.88,,
