Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
RR0503-87JPC,,87 JPC,,1.225,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.245,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.27,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.285,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.305,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.325,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.345,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.365,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.385,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.405,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.425,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.445,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.465,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.485,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.505,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.525,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.545,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.565,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.585,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.625,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.645,,,,,,,,,
RR0503-87JPC,,87 JPC,,1.665,,,,,,,,,
