Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB1711,,,,9.83,9.83,,,,,,9.83,,
GeoB1711,,,,9.88,9.88,,,,,,9.88,,
GeoB1711,,,,9.93,9.93,,,,,,9.93,,
GeoB1711,,,,9.98,9.98,,,,,,9.98,,
GeoB1711,,,,10.03,10.03,,,,,,10.03,,
GeoB1711,,,,10.08,10.08,,,,,,10.08,,
GeoB1711,,,,10.13,10.13,,,,,,10.13,,
GeoB1711,,,,10.18,10.18,,,,,,10.18,,
GeoB1711,,,,10.23,10.23,,,,,,10.23,,
GeoB1711,,,,10.28,10.28,,,,,,10.28,,
GeoB1711,,,,10.33,10.33,,,,,,10.33,,
GeoB1711,,,,10.38,10.38,,,,,,10.38,,
GeoB1711,,,,10.43,10.43,,,,,,10.43,,
GeoB1711,,,,10.48,10.48,,,,,,10.48,,
GeoB1711,,,,10.53,10.53,,,,,,10.53,,
GeoB1711,,,,10.58,10.58,,,,,,10.58,,
GeoB1711,,,,10.63,10.63,,,,,,10.63,,
