Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GeoB1711,,0.28,,,,4520.0,50.0,50.0,551.0,55.300000000000004,55.300000000000004,4421.0,372.0,265.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,0.43,,,,7070.0,40.0,40.0,683.0,52.3,52.3,7313.0,113.0,146.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.03,,,,12150.0,50.0,50.0,665.0,33.300000000000004,33.300000000000004,13364.0,118.0,170.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.05,,,,12355.0,30.0,30.0,670.0,32.599999999999994,32.599999999999994,13540.0,191.0,88.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.075,,,,12640.0,25.0,25.0,586.0,28.5,28.5,13920.0,120.0,114.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.08,,,,12680.0,70.0,70.0,587.0,29.8,29.8,13951.0,182.0,157.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.1,,,,12930.0,25.0,25.0,548.0,33.0,33.0,14499.0,343.0,308.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.125,,,,13050.0,30.0,30.0,591.0,29.8,29.8,14640.0,317.0,320.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.15,,,,13220.0,70.0,60.0,712.0,31.3,31.3,14726.0,371.0,411.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.175,,,,13215.0,30.0,30.0,712.0,29.9,29.9,14751.0,287.0,383.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.2,,,,13410.0,110.0,110.0,711.0,37.5,37.5,15122.0,434.0,582.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.225,,,,13460.0,70.0,70.0,710.0,35.4,35.4,15212.0,275.0,232.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.25,,,,13480.0,70.0,60.0,710.0,34.9,34.9,15244.0,272.0,236.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.275,,,,13660.0,70.0,70.0,737.0,36.5,36.5,15452.0,243.0,233.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.3,,,,13740.0,120.0,120.0,739.0,51.6,51.6,15559.0,391.0,361.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.325,,,,13700.0,70.0,70.0,740.0,39.6,39.6,15497.0,247.0,237.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.35,,,,13870.0,70.0,70.0,729.0,48.800000000000004,48.800000000000004,15770.0,268.0,265.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.375,,,,14060.0,60.0,60.0,756.0,41.8,41.8,15993.0,237.0,230.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.38,,,,14060.0,60.0,60.0,756.0,41.8,41.8,15993.0,237.0,230.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.4,,,,14030.0,120.0,120.0,751.0,43.9,43.9,15966.0,366.0,359.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.425,,,,13850.0,70.0,70.0,732.0,50.5,50.5,15737.0,275.0,283.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.45,,,,14560.0,70.0,70.0,813.0,56.2,56.2,16669.0,301.0,298.9999999999982,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.475,,,,14520.0,80.0,80.0,807.0,65.3,65.3,16618.0,346.0,314.0000000000018,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.5,,,,14550.0,130.0,130.0,813.0,69.4,69.4,16651.0,403.0,424.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.525,,,,15500.0,90.0,90.0,968.0,46.199999999999996,46.199999999999996,17729.0,370.0,326.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.55,,,,15170.0,90.0,90.0,867.0,67.9,67.9,17430.0,381.0,344.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.565,,,,15580.0,60.0,60.0,966.0,42.6,42.6,17905.0,267.0,365.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.575,,,,15720.0,90.0,90.0,1046.0,39.800000000000004,39.800000000000004,17981.0,246.0,404.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.585,,,,15830.0,60.0,60.0,1008.0,37.900000000000006,37.900000000000006,18134.0,128.0,194.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.6,,,,15880.0,110.0,110.0,928.0,41.099999999999994,41.099999999999994,18322.0,324.0,343.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.625,,,,16070.0,110.0,110.0,851.0,44.900000000000006,44.900000000000006,18492.0,260.0,231.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.65,,,,16219.999999999998,160.0,160.0,991.0,47.199999999999996,47.199999999999996,18512.0,306.0,273.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.675,,,,16390.0,100.0,90.0,946.0,45.699999999999996,45.699999999999996,18724.0,215.0,404.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.7,,,,16680.0,140.0,140.0,880.0,41.300000000000004,41.300000000000004,19105.0,341.0,276.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.75,,,,16700.0,90.0,90.0,880.0,39.300000000000004,39.300000000000004,19098.0,280.0,214.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.765,,,,16850.0,70.0,70.0,893.0,39.6,39.6,19272.0,217.0,217.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.775,,,,17160.0,110.0,110.0,817.0,45.0,45.0,19737.0,326.0,266.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.8,,,,17590.0,180.0,170.0,910.0,61.9,61.9,20130.0,427.0,528.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.825,,,,17410.0,120.0,110.0,872.0,45.900000000000006,45.900000000000006,19961.0,343.0,368.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.83,,,,17140.0,130.0,120.0,817.0,44.8,44.8,19726.0,381.0,328.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.85,,,,17610.0,190.0,190.0,913.0,64.9,64.9,20147.0,467.0,555.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.875,,,,17225.0,40.0,40.0,859.0,41.2,41.2,19731.0,167.0,165.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.9,,,,17950.0,170.0,170.0,865.0,67.5,67.5,20636.0,420.0,453.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.925,,,,17870.0,130.0,130.0,868.0,72.6,72.6,20560.0,332.0,353.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.95,,,,17990.0,190.0,180.0,889.0,65.10000000000001,65.10000000000001,20655.0,522.0,499.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.965,,,,18350.0,70.0,70.0,853.0,50.2,50.2,21136.0,251.0,232.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,1.975,,,,18650.0,140.0,140.0,882.0,56.099999999999994,56.099999999999994,21562.0,445.0,515.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.0,,,,18760.0,180.0,180.0,980.0,59.0,59.0,21563.0,509.0,572.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.025,,,,18890.0,140.0,140.0,1016.0,60.0,60.0,21707.0,438.0,492.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.05,,,,18690.0,190.0,190.0,882.0,58.1,58.1,21596.0,523.0,597.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.075,,,,18730.0,150.0,150.0,947.0,58.9,58.9,21578.0,458.0,535.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.1,,,,19250.0,190.0,190.0,1034.0,57.9,57.9,22115.0,389.0,646.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.125,,,,21250.0,160.0,160.0,931.0,68.9,68.9,24440.0,508.0,495.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.15,,,,20810.0,250.0,240.0,944.0,67.4,67.4,23903.0,677.0,679.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.175,,,,21290.0,170.0,160.0,945.0,67.6,67.6,24476.0,517.0,517.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.2,,,,21290.0,280.0,270.0,945.0,72.6,72.6,24491.0,682.0,657.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.225,,,,20200.0,150.0,140.0,915.0,51.1,51.1,23305.0,437.0,348.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.25,,,,21630.0,310.0,300.0,1069.0,79.3,79.3,24755.0,836.0,770.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.275,,,,21490.0,170.0,160.0,995.0,69.7,69.7,24664.0,487.0,474.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.3,,,,21800.0,280.0,270.0,1091.0,76.39999999999999,76.39999999999999,24934.0,733.0,710.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.35,,,,22640.0,370.0,350.0,1087.0,91.80000000000001,91.80000000000001,25864.0,1018.0,785.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.375,,,,23510.0,220.0,210.0,1154.0,74.80000000000001,74.80000000000001,26682.0,496.0,593.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.4,,,,23580.0,420.0,400.0,1163.0,78.60000000000001,78.60000000000001,26688.0,771.0,780.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.425,,,,18740.0,130.0,130.0,947.0,59.7,59.7,21604.0,425.0,504.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.45,,,,25040.0,490.0,460.0,992.0,84.2,84.2,28287.0,925.0,949.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.5,,,,25490.0,490.0,460.0,1034.0,88.8,88.8,28682.0,1131.0,911.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,2.88,,,,29130.0,240.0,240.0,719.0,72.0,72.0,32561.0,789.0,763.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB1711,,3.33,,,,35370.0,1090.0,960.0,1193.0,182.9,182.9,39086.0,2273.0,2338.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
