Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
GIK23416-4,,2.85,0.18,4.08,0.18,4.08,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,2.95,0.38,3.88,0.38,3.88,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3,0.65,3.89,0.65,3.89,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.05,0.43,4.04,0.43,4.04,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.3,0.48,3.8,0.48,3.8,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.325,0.47,3.6,0.47,3.6,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.35,-0.19,3.78,-0.19,3.78,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.4,0.32,4.02,0.32,4.02,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.425,0.07,3.74,0.07,3.74,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.44,0.11,3.81,0.11,3.81,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.525,0.46,3.88,0.46,3.88,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.55,0.32,4.08,0.32,4.08,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.575,0.39,4.17,0.39,4.17,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.6,0.45,4.07,0.45,4.07,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.625,0.49,4.17,0.49,4.17,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.65,0.51,4.22,0.51,4.22,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.75,0.62,4.11,0.62,4.11,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,3.9,0.53,4.01,0.53,4.01,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4,0.39,3.77,0.39,3.77,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.1,0.37,3.82,0.37,3.82,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.125,0.65,3.42,0.65,3.42,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.15,0.56,3.71,0.56,3.71,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
