Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
GIK11944-1,,0.44,0.86,2.6,0.86,2.6,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.46,1.04,2.61,1.04,2.61,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.46,1.03,2.46,1.03,2.46,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.46,1.035,2.535,1.035,2.535,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.47,0.945,2.73,0.945,2.73,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.47,1.04,2.61,1.04,2.61,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.47,0.85,2.85,0.85,2.85,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.49,1.08,2.76,1.08,2.76,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.5,0.99,2.73,0.99,2.73,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.5,1.03,2.96,1.03,2.96,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.5,1.01,2.845,1.01,2.845,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.51,0.99,2.98,0.99,2.98,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.52,0.82,3.13,0.82,3.13,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.54,0.72,2.29,0.72,2.29,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.55,0.93,2.92,0.93,2.92,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.56,0.79,2.53,0.79,2.53,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.56,0.883,2.76,0.883,2.76,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.56,1.05,2.68,1.05,2.68,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.56,0.81,3.07,0.81,3.07,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.57,0.71,3.23,0.71,3.23,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.58,0.69,2.96,0.69,2.96,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.6,0.46,2.9,0.46,2.9,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.6,0.69,3.19,0.69,3.19,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.6,0.575,3.045,0.575,3.045,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.61,0.73,3.01,0.73,3.01,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.63,0.76,2.88,0.76,2.88,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.65,0.835,2.85,0.835,2.85,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.65,0.89,2.81,0.89,2.81,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.65,0.78,2.89,0.78,2.89,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.68,0.69,3.19,0.69,3.19,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.69,0.86,3.22,0.86,3.22,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.71,0.8,3.24,0.8,3.24,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.74,0.88,3.47,0.88,3.47,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.75,0.74,2.62,0.74,2.62,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.75,0.72,3.34,0.72,3.34,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.75,0.9,3.14,0.9,3.14,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.75,0.787,3.033,0.787,3.033,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.76,0.92,3.23,0.92,3.23,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.77,0.78,3.39,0.78,3.39,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.8,0.65,3.22,0.65,3.22,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.81,1.04,3.83,1.04,3.83,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.83,0.61,3.54,0.61,3.54,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.85,0.44,3.15,0.44,3.15,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.86,0.63,3.83,0.63,3.83,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.88,0.66,3.71,0.66,3.71,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.89,1.09,4.27,1.09,4.27,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.9,1.04,4.25,1.04,4.25,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.92,1.14,4.3,1.14,4.3,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.93,1.08,4.0,1.08,4.0,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.94,1.03,4.055,1.03,4.055,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.94,1.04,3.94,1.04,3.94,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.94,1.02,4.17,1.02,4.17,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,0.95,1.08,4.08,1.08,4.08,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.05,1.02,4.02,1.02,4.02,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.15,1.05,4.09,1.05,4.09,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.23,0.96,3.97,0.96,3.97,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.33,0.99,3.91,0.99,3.91,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.42,1.01,3.99,1.01,3.99,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.6,0.88,3.75,0.88,3.75,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.62,1.01,3.94,1.01,3.94,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.73,1.16,3.78,1.16,3.78,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.83,1.06,3.79,1.06,3.79,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,1.92,1.03,3.74,1.03,3.74,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,2.03,1.03,3.66,1.03,3.66,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,2.12,1.03,3.72,1.03,3.72,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
