Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
SO75_3_26KL,,,,0.015,0.015,,,,,,0.015,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.115,0.115,,,,,,0.115,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.215,0.215,,,,,,0.215,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.315,0.315,,,,,,0.315,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.415,0.415,,,,,,0.415,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.515,0.515,,,,,,0.515,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.615,0.615,,,,,,0.615,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.715,0.715,,,,,,0.715,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.815,0.815,,,,,,0.815,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.915,0.915,,,,,,0.915,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.96,0.96,,,,,,0.96,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,0.98,0.98,,,,,,0.98,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.0,1.0,,,,,,1.0,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.015,1.015,,,,,,1.015,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.02,1.02,,,,,,1.02,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.04,1.04,,,,,,1.04,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.06,1.06,,,,,,1.06,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.08,1.08,,,,,,1.08,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.1,1.1,,,,,,1.1,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.115,1.115,,,,,,1.115,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.12,1.12,,,,,,1.12,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.14,1.14,,,,,,1.14,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.16,1.16,,,,,,1.16,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.18,1.18,,,,,,1.18,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.215,1.215,,,,,,1.215,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.22,1.22,,,,,,1.22,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.24,1.24,,,,,,1.24,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.26,1.26,,,,,,1.26,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.28,1.28,,,,,,1.28,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.3,1.3,,,,,,1.3,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.315,1.315,,,,,,1.315,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.32,1.32,,,,,,1.32,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.34,1.34,,,,,,1.34,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.36,1.36,,,,,,1.36,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.38,1.38,,,,,,1.38,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.4,1.4,,,,,,1.4,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.415,1.415,,,,,,1.415,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.42,1.42,,,,,,1.42,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.44,1.44,,,,,,1.44,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.48,1.48,,,,,,1.48,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.5,1.5,,,,,,1.5,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.515,1.515,,,,,,1.515,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.52,1.52,,,,,,1.52,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.54,1.54,,,,,,1.54,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.56,1.56,,,,,,1.56,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.58,1.58,,,,,,1.58,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.6,1.6,,,,,,1.6,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.615,1.615,,,,,,1.615,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.62,1.62,,,,,,1.62,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.64,1.64,,,,,,1.64,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.66,1.66,,,,,,1.66,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.68,1.68,,,,,,1.68,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.715,1.715,,,,,,1.715,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.74,1.74,,,,,,1.74,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.76,1.76,,,,,,1.76,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.78,1.78,,,,,,1.78,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.8,1.8,,,,,,1.8,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.815,1.815,,,,,,1.815,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.82,1.82,,,,,,1.82,depth model from Repschlaeger et al. 2021,
SO75_3_26KL,,,,1.84,1.84,,,,,,1.84,depth model from Repschlaeger et al. 2021,
