Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD97-2121,,,,0.5,0.5,,,,,,0.5,,
MD97-2121,,,,0.8,0.8,,,,,,0.8,,
MD97-2121,,,,2.2,2.2,,,,,,2.2,,
MD97-2121,,,,2.9,2.9,,,,,,2.9,,
MD97-2121,,,,3.2,3.2,,,,,,3.2,,
MD97-2121,,,,3.3,3.3,,,,,,3.3,,
MD97-2121,,,,3.8,3.8,,,,,,3.8,,
MD97-2121,,,,3.9,3.9,,,,,,3.9,,
MD97-2121,,,,4.24,4.24,,,,,,4.24,,
MD97-2121,,,,4.4,4.4,,,,,,4.4,,
MD97-2121,,,,4.6,4.6,,,,,,4.6,,
MD97-2121,,,,4.76,4.76,,,,,,4.76,,
MD97-2121,,,,4.9,4.9,,,,,,4.9,,
MD97-2121,,,,4.96,4.96,,,,,,4.96,,
MD97-2121,,,,5,5,,,,,,5,,
MD97-2121,,,,5.04,5.04,,,,,,5.04,,
MD97-2121,,,,5.08,5.08,,,,,,5.08,,
MD97-2121,,,,5.1,5.1,,,,,,5.1,,
MD97-2121,,,,5.16,5.16,,,,,,5.16,,
MD97-2121,,,,5.2,5.2,,,,,,5.2,,
MD97-2121,,,,5.28,5.28,,,,,,5.28,,
MD97-2121,,,,5.36,5.36,,,,,,5.36,,
MD97-2121,,,,5.44,5.44,,,,,,5.44,,
MD97-2121,,,,5.52,5.52,,,,,,5.52,,
MD97-2121,,,,5.6,5.6,,,,,,5.6,,
MD97-2121,,,,5.76,5.76,,,,,,5.76,,
MD97-2121,,,,5.84,5.84,,,,,,5.84,,
MD97-2121,,,,5.92,5.92,,,,,,5.92,,
MD97-2121,,,,6,6,,,,,,6,,
MD97-2121,,,,6.6,6.6,,,,,,6.6,,
MD97-2121,,,,6.9,6.9,,,,,,6.9,,
MD97-2121,,,,7.1,7.1,,,,,,7.1,,
MD97-2121,,,,7.2,7.2,,,,,,7.2,,
MD97-2121,,,,7.3,7.3,,,,,,7.3,,
MD97-2121,,,,7.8,7.8,,,,,,7.8,,
MD97-2121,,,,7.9,7.9,,,,,,7.9,,
MD97-2121,,,,8.6,8.6,,,,,,8.6,,
MD97-2121,,,,9.1,9.1,,,,,,9.1,,
MD97-2121,,,,9.5,9.5,,,,,,9.5,,
MD97-2121,,,,9.6,9.6,,,,,,9.6,,
MD97-2121,,,,10,10,,,,,,10,,
MD97-2121,,,,10.5,10.5,,,,,,10.5,,
MD97-2121,,,,11,11,,,,,,11,,
MD97-2121,,,,16,16,,,,,,16,,
MD97-2121,,,,16.5,16.5,,,,,,16.5,,
MD97-2121,,,,18,18,,,,,,18,,
MD97-2121,,,,19.5,19.5,,,,,,19.5,,
MD97-2121,,,,20,20,,,,,,20,,
MD97-2121,,,,20.5,20.5,,,,,,20.5,,
MD97-2121,,,,21,21,,,,,,21,,
MD97-2121,,,,22.5,22.5,,,,,,22.5,,
MD97-2121,,,,23.5,23.5,,,,,,23.5,,
MD97-2121,,,,24.5,24.5,,,,,,24.5,,
MD97-2121,,,,25,25,,,,,,25,,
MD97-2121,,,,31.56,31.56,,,,,,31.56,,
MD97-2121,,,,32.16,32.16,,,,,,32.16,,
MD97-2121,,,,32.5,32.5,,,,,,32.5,,
MD97-2121,,,,32.88,32.88,,,,,,32.88,,
MD97-2121,,,,33,33,,,,,,33,,
