Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD09-3257,MD09-3257 Gif,,,0,0,,,,,,0,,
MD09-3257,MD09-3257 Gif,,,0.16,0.16,,,,,,0.16,,
MD09-3257,MD09-3257 Gif,,,0.28,0.28,,,,,,0.28,,
MD09-3257,MD09-3257 Gif,,,0.3,0.3,,,,,,0.3,,
MD09-3257,MD09-3257 Gif,,,0.44,0.44,,,,,,0.44,,
MD09-3257,MD09-3257 Gif,,,0.48,0.48,,,,,,0.48,,
MD09-3257,MD09-3257 Gif,,,0.5,0.5,,,,,,0.5,,
MD09-3257,MD09-3257 Gif,,,0.52,0.52,,,,,,0.52,,
MD09-3257,MD09-3257 Gif,,,0.54,0.54,,,,,,0.54,,
MD09-3257,MD09-3257 Gif,,,0.56,0.56,,,,,,0.56,,
MD09-3257,MD09-3257 Gif,,,0.58,0.58,,,,,,0.58,,
MD09-3257,MD09-3257 Gif,,,0.6,0.6,,,,,,0.6,,
MD09-3257,MD09-3257 Gif,,,0.62,0.62,,,,,,0.62,,
MD09-3257,MD09-3257 Gif,,,0.66,0.66,,,,,,0.66,,
MD09-3257,MD09-3257 Gif,,,0.7,0.7,,,,,,0.7,,
MD09-3257,MD09-3257 Gif,,,0.74,0.74,,,,,,0.74,,
MD09-3257,MD09-3257 Cam,,,0.75,0.75,,,,,,0.75,,
MD09-3257,MD09-3257 Gif,,,0.78,0.78,,,,,,0.78,,
MD09-3257,MD09-3257 Cam,,,0.79,0.79,,,,,,0.79,,
MD09-3257,MD09-3257 Gif,,,0.8,0.8,,,,,,0.8,,
MD09-3257,MD09-3257 Gif,,,0.82,0.82,,,,,,0.82,,
MD09-3257,MD09-3257 Gif,,,0.84,0.84,,,,,,0.84,,
MD09-3257,MD09-3257 Cam,,,0.87,0.87,,,,,,0.87,,
MD09-3257,MD09-3257 Gif,,,0.9,0.9,,,,,,0.9,,
MD09-3257,MD09-3257 Cam,,,0.91,0.91,,,,,,0.91,,
MD09-3257,MD09-3257 Cam,,,0.93,0.93,,,,,,0.93,,
MD09-3257,MD09-3257 Gif,,,0.94,0.94,,,,,,0.94,,
MD09-3257,MD09-3257 Cam,,,0.95,0.95,,,,,,0.95,,
MD09-3257,MD09-3257 Gif,,,0.96,0.96,,,,,,0.96,,
MD09-3257,MD09-3257 Gif,,,0.98,0.98,,,,,,0.98,,
MD09-3257,MD09-3257 Cam,,,0.99,0.99,,,,,,0.99,,
MD09-3257,MD09-3257 Gif,,,1,1,,,,,,1,,
MD09-3257,MD09-3257 Gif,,,1.02,1.02,,,,,,1.02,,
MD09-3257,MD09-3257 Cam,,,1.03,1.03,,,,,,1.03,,
MD09-3257,MD09-3257 Cam,,,1.07,1.07,,,,,,1.07,,
MD09-3257,MD09-3257 Cam,,,1.11,1.11,,,,,,1.11,,
MD09-3257,MD09-3257 Gif,,,1.14,1.14,,,,,,1.14,,
MD09-3257,MD09-3257 Cam,,,1.15,1.15,,,,,,1.15,,
MD09-3257,MD09-3257 Cam,,,1.19,1.19,,,,,,1.19,,
MD09-3257,MD09-3257 Gif,,,1.2,1.2,,,,,,1.2,,
MD09-3257,MD09-3257 Gif,,,1.22,1.22,,,,,,1.22,,
MD09-3257,MD09-3257 Cam,,,1.23,1.23,,,,,,1.23,,
MD09-3257,MD09-3257 Cam,,,1.27,1.27,,,,,,1.27,,
MD09-3257,MD09-3257 Cam,,,1.31,1.31,,,,,,1.31,,
MD09-3257,MD09-3257 Gif,,,1.32,1.32,,,,,,1.32,,
MD09-3257,MD09-3257 Gif,,,1.34,1.34,,,,,,1.34,,
MD09-3257,MD09-3257 Cam,,,1.35,1.35,,,,,,1.35,,
MD09-3257,MD09-3257 Gif,,,1.36,1.36,,,,,,1.36,,
MD09-3257,MD09-3257 Gif,,,1.38,1.38,,,,,,1.38,,
MD09-3257,MD09-3257 Cam,,,1.39,1.39,,,,,,1.39,,
MD09-3257,MD09-3257 Gif,,,1.4,1.4,,,,,,1.4,,
MD09-3257,MD09-3257 Cam,,,1.41,1.41,,,,,,1.41,,
