Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
GS07-150-17_1GC-A,,0,1.20,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
GS07-150-17_1GC-A,,0.02,1.34,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
GS07-150-17_1GC-A,,0.04,1.29,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
GS07-150-17_1GC-A,,0.04,1.17,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
GS07-150-17_1GC-A,,0.1,1.28,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
GS07-150-17_1GC-A,,0.15,1.15,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
GS07-150-17_1GC-A,,0.2,1.22,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
GS07-150-17_1GC-A,,0.25,1.14,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
GS07-150-17_1GC-A,,0.3,1.16,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
GS07-150-17_1GC-A,,0.4,0.71,,,,1-4,,150,Cibicidoides wuellerstorfi,1,,,,,,"Skinner, L. C., Freeman, E., Hodell, D., Waelbroeck, C., Vazquez Riveiros, N., & Scrivner, A. E. (2021). Atlantic, Paleoceanography and Paleoclimatology, 36, e2020PA004074. https://doi.org/10.1029/2020PA004074",,https://doi.pangaea.de/10.1594/PANGAEA.925638,1
