Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD02-2589,,0.1,9365,,,9557,9173,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.11,9426,,,9620,9232,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.12,9487,,,9728,9246,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.13,9549,,,9848,9250,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.14,9610,,,9970,9250,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.15,9671,,,10101,9241,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.16,9734,,,10163,9305,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.17,9797,,,10229,9365,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.18,9860,,,10323,9397,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.19,9923,,,10429,9417,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.2,9986,,,10542,9430,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.21,10048,,,10600,9496,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.22,10109,,,10659,9559,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.23,10171,,,10741,9601,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.24,10232,,,10824,9640,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.25,10294,,,10923,9665,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.26,10358,,,10981,9735,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.27,10421,,,11042,9800,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.28,10485,,,11118,9852,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.29,10549,,,11200,9898,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.3,10613,,,11287,9939,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.31,10671,,,11349,9993,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.32,10730,,,11401,10059,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.33,10789,,,11467,10111,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.34,10847,,,11533,10161,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.35,10906,,,11612,10200,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.36,10970,,,11664,10276,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.37,11033,,,11734,10332,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.38,11096,,,11798,10394,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.39,11160,,,11876,10444,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.4,11223,,,11959,10487,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.41,11431,,,12161,10701,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.42,11639,,,12467,10811,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.43,11846,,,12855,10837,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.44,12054,,,13302,10806,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.45,12262,,,13774,10750,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.46,12478,,,13914,11042,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.47,12695,,,14057,11333,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.48,12912,,,14234,11590,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.49,13128,,,14460,11796,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.5,13345,,,14739,11951,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.51,13569,,,14819,12319,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.52,13792,,,14902,12682,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.53,14016,,,14991,13041,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.54,14239,,,15126,13352,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.55,14463,,,15356,13570,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.56,14653,,,15394,13912,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.57,14844,,,15450,14238,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.58,15034,,,15506,14562,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.59,15225,,,15587,14863,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.6,15416,,,15733,15099,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.61,15498,,,15799,15197,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.62,15580,,,15904,15256,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.63,15662,,,16029,15295,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.64,15744,,,16179,15309,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.65,15826,,,16336,15316,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.66,15907,,,16373,15441,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.67,15987,,,16429,15545,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.68,16068,,,16490,15646,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.69,16148,,,16581,15715,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.7,16229,,,16683,15775,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.71,16312,,,16719,15905,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.72,16394,,,16758,16030,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.73,16477,,,16802,16152,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.74,16560,,,16865,16255,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.75,16643,,,16955,16331,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.76,16714,,,16999,16429,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.77,16786,,,17063,16509,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.78,16857,,,17150,16564,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.79,16929,,,17255,16603,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.8,17000,,,17366,16634,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.81,17067,,,17401,16733,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.82,17135,,,17429,16841,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.83,17202,,,17475,16929,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.84,17269,,,17536,17002,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.85,17337,,,17594,17080,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.86,17386,,,17647,17125,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.87,17435,,,17708,17162,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.88,17485,,,17777,17193,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.89,17534,,,17855,17213,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.9,17584,,,17939,17229,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.91,17632,,,17976,17288,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.92,17680,,,18008,17352,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.93,17728,,,18057,17399,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.94,17776,,,18107,17445,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.95,17824,,,18183,17465,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.96,17876,,,18216,17536,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.97,17929,,,18248,17610,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.98,17981,,,18296,17666,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,0.99,18033,,,18339,17727,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.0,18086,,,18406,17766,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.01,18247,,,18565,17929,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.02,18409,,,18773,18045,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.03,18570,,,19038,18102,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.04,18732,,,19316,18148,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.05,18893,,,19610,18176,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.06,19062,,,19662,18462,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.07,19230,,,19718,18742,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.08,19399,,,19789,19009,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.09,19567,,,19890,19244,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.1,19736,,,20046,19426,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.11,19839,,,20149,19529,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.12,19942,,,20292,19592,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.13,20045,,,20459,19631,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.14,20148,,,20639,19657,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.15,20251,,,20844,19658,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.16,20350,,,20906,19794,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.17,20450,,,20969,19931,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.18,20549,,,21057,20041,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.19,20649,,,21173,20125,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.2,20748,,,21306,20190,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.21,20850,,,21357,20343,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.22,20953,,,21413,20493,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.23,21056,,,21488,20624,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.24,21158,,,21571,20745,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.25,21261,,,21686,20836,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.26,21475,,,21930,21020,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.27,21690,,,22274,21106,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.28,21904,,,22681,21127,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.29,22119,,,23119,21119,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.3,22333,,,23554,21112,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.31,22572,,,23690,21454,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.32,22810,,,23841,21779,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.33,23048,,,24009,22087,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.34,23286,,,24252,22320,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.35,23524,,,24580,22468,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.36,23751,,,24650,22852,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.37,23978,,,24730,23226,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.38,24204,,,24828,23580,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.39,24431,,,24966,23896,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.4,24657,,,25164,24150,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.41,24934,,,25531,24337,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.42,25210,,,26054,24366,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.43,25487,,,26670,24304,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.44,25763,,,27317,24209,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.45,26040,,,27947,24133,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.46,26311,,,28162,24460,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.47,26583,,,28404,24762,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.48,26855,,,28696,25014,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.49,27126,,,29085,25167,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.5,27398,,,29532,25264,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.51,27671,,,29714,25628,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.52,27944,,,29908,25980,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.53,28218,,,30164,26272,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.54,28491,,,30537,26445,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.55,28765,,,30924,26606,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.56,29029,,,31069,26989,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.57,29294,,,31235,27353,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.58,29559,,,31434,27684,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.59,29824,,,31679,27969,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.6,30089,,,32004,28174,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.61,30366,,,32133,28599,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.62,30642,,,32285,28999,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.63,30919,,,32462,29376,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.64,31196,,,32686,29706,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.65,31472,,,32979,29965,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.66,31741,,,33070,30412,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.67,32010,,,33169,30851,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.68,32278,,,33287,31269,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.69,32547,,,33441,31653,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.7,32816,,,33671,31961,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.71,33048,,,33933,32163,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.72,33281,,,34286,32276,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.73,33514,,,34697,32331,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.74,33746,,,35162,32330,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.75,33979,,,35639,32319,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.76,34209,,,35843,32575,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.77,34440,,,36059,32821,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.78,34671,,,36334,33008,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.79,34901,,,36660,33142,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.8,35132,,,37014,33250,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.81,35364,,,37167,33561,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.82,35596,,,37336,33856,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.83,35829,,,37543,34115,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.84,36061,,,37813,34309,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
MD02-2589,,1.85,36293,,,38096,34490,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
