Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RS147-GC07,,0.015,663.0511474609375,,,883.5379638671875,490.5379943847656,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.025,941.2120971679688,,,1456.578369140625,612.578369140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.035,1219.374267578125,,,2206.89990234375,655.8997802734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.045,1497.53466796875,,,3004.80810546875,684.8080444335938,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.055,1775.6983642578125,,,3772.30810546875,710.3080444335938,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.065,2053.8583984375,,,4537.80810546875,734.8080444335938,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.075,2301.55078125,,,4806.75927734375,942.7593994140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.085,2546.343017578125,,,5038.44677734375,1058.4466552734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.095,2791.133544921875,,,5303.8427734375,1187.8427734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.105,3035.92333984375,,,5541.23876953125,1283.23876953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.115,3280.715087890625,,,5897.634765625,1369.635009765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RS147-GC07,,0.125,3580.506591796875,,,6085.6162109375,1656.6162109375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
