Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
RS124-GC07,,0.045,0.46,3.16,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002009",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
RS124-GC07,,0.105,0.47,3.35,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002010",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
RS124-GC07,,0.165,0.55,3.15,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002011",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
RS124-GC07,,0.205,0.45,3.27,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002012",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
RS124-GC07,,0.215,0.415,3.11,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002013",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
RS124-GC07,,0.235,0.39,3.31,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002014",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
RS124-GC07,,0.255,0.37,3.2,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002015",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
RS124-GC07,,0.275,0.28,3.04,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002016",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
RS124-GC07,,0.305,0.44,3,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002017",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
RS124-GC07,,0.325,0.37,3.24,,,3-6,150,,Cibicidoides wuellerstorfi,1,,,,,"Sikes, E. L., Elmore, A. C., Allen, K. A., Cook, M. S., & Guilderson, T. P. (2016). Glacial water mass structure and rapid d18O and d13C changes during the last glacial termination in the Southwest Pacific. Earth and Planetary Science Letters, 456, 87-97.","Sikes, E. L., W. R. Howard, C. R. Samson, T. S. Mahan, L. G. Robertson, and J. K. Volkman (2009), Southern Ocean seasonal temperature and Subtropical Front movement on the South Tasman Rise in the Late Quaternary, Paleoceanography, 24(PA2201), PA2201, doi:2210.1029/2008PA001659.002018",,https://www.ncdc.noaa.gov/paleo-search/study/22585,1
