Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RS147-GC07,,0.045,954.5454545,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.105,2227.2727273,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.165,3500.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.20500000000000002,4348.4848485,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.215,4560.606060599999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.23500000000000001,4984.848484800001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.255,5409.090909099999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.26,5515.151515199999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.275,5833.333333300001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.305,6469.6969697,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.325,6893.9393939,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.355,7530.3030303,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.375,7954.545454500001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.405,8590.9090909,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.435,9227.2727273,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.455,9651.5151515,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.47500000000000003,10075.7575758,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.485,10287.878787900001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.505,10712.121212099999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.525,11136.363636400001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.535,11348.484848499998,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.545,11560.6060606,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.5650000000000001,11984.8484848,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.585,12409.090909100001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.605,12833.3333333,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.625,13257.5757576,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.655,13893.9393939,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.675,14318.181818199999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.705,14954.5454545,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.715,15166.6666667,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.745,15803.030303,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.765,16227.2727273,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.795,16863.6363636,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.835,17712.121212100003,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.855,18136.3636364,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.875,18560.6060606,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.895,18984.8484848,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.9400000000000001,19939.3939394,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,0.99,21000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,1.045,23796.6101695,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,1.085,25830.508474600003,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,1.145,28881.355932199996,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,1.185,30915.2542373,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,1.245,33966.1016949,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RS147-GC07,,1.285,36000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
