Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
W8402A-14GC,,0.02,0.34,2.57,,,,150,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.07,0.0,2.73,,,,150,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.07,0.23,2.55,,,,250-355,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.11,0.07,2.76,,,,150,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.18,-0.29,3.37,,,,150,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.18,0.04,2.91,,,,250-355,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.23,-0.18,3.4,,,,250-355,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.28,-0.4,4.07,,,,150,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.38,-0.31,3.98,,,,150,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.43,-0.2,4.06,,,,150,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.48,-0.23,4.16,,,,150,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.53,-0.11,3.85,,,,150,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
W8402A-14GC,,0.58,-0.02,3.71,,,,250-355,,Cibicidoides wuellerstorfi,1,,,,,Jasper et al. 1994,,,,1
