Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
W8402A-14GC,,0.02,3500.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.07,7250.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.07,7250.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.11,10250.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.18,13500.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.18,13500.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.23,15583.3333333,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.28,17666.6666667,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.38,21833.3333333,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.43,23916.6666667,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.48,26000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.53,28083.3333333,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
W8402A-14GC,,0.58,30166.6666667,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
