Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD12-3396Cq,,,,0.005,0.005,,,,,,0.005,,
MD12-3396Cq,,,,0.045,0.045,,,,,,0.045,,
MD12-3396Cq,,,,0.085,0.085,,,,,,0.085,,
MD12-3396Cq,,,,0.125,0.125,,,,,,0.125,,
MD12-3396Cq,,,,0.245,0.245,,,,,,0.245,,
MD12-3396Cq,,,,0.285,0.285,,,,,,0.285,,
MD12-3396Cq,,,,0.325,0.325,,,,,,0.325,,
MD12-3396Cq,,,,0.405,0.405,,,,,,0.405,,
MD12-3396Cq,,,,0.445,0.445,,,,,,0.445,,
MD12-3396Cq,,,,0.485,0.485,,,,,,0.485,,
MD12-3396Cq,,,,0.525,0.525,,,,,,0.525,,
MD12-3396Cq,,,,0.565,0.565,,,,,,0.565,,
MD12-3396Cq,,,,0.605,0.605,,,,,,0.605,,
MD12-3396Cq,,,,0.645,0.645,,,,,,0.645,,
MD12-3396Cq,,,,0.685,0.685,,,,,,0.685,,
MD12-3396Cq,,,,0.725,0.725,,,,,,0.725,,
MD12-3396Cq,,,,0.765,0.765,,,,,,0.765,,
MD12-3396Cq,,,,0.805,0.805,,,,,,0.805,,
MD12-3396Cq,,,,0.845,0.845,,,,,,0.845,,
MD12-3396Cq,,,,0.885,0.885,,,,,,0.885,,
MD12-3396Cq,,,,0.925,0.925,,,,,,0.925,,
MD12-3396Cq,,,,0.965,0.965,,,,,,0.965,,
MD12-3396Cq,,,,1.005,1.005,,,,,,1.005,,
MD12-3396Cq,,,,1.045,1.045,,,,,,1.045,,
MD12-3396Cq,,,,1.085,1.085,,,,,,1.085,,
MD12-3396Cq,,,,1.125,1.125,,,,,,1.125,,
MD12-3396Cq,,,,1.165,1.165,,,,,,1.165,,
MD12-3396Cq,,,,1.205,1.205,,,,,,1.205,,
MD12-3396Cq,,,,1.245,1.245,,,,,,1.245,,
MD12-3396Cq,,,,1.365,1.365,,,,,,1.365,,
MD12-3396Cq,,,,1.405,1.405,,,,,,1.405,,
MD12-3396Cq,,,,1.445,1.445,,,,,,1.445,,
MD12-3396Cq,,,,1.485,1.485,,,,,,1.485,,
MD12-3396Cq,,,,1.525,1.525,,,,,,1.525,,
MD12-3396Cq,,,,1.565,1.565,,,,,,1.565,,
MD12-3396Cq,,,,1.605,1.605,,,,,,1.605,,
MD12-3396Cq,,,,1.645,1.645,,,,,,1.645,,
MD12-3396Cq,,,,1.685,1.685,,,,,,1.685,,
MD12-3396Cq,,,,1.725,1.725,,,,,,1.725,,
MD12-3396Cq,,,,1.765,1.765,,,,,,1.765,,
MD12-3396Cq,,,,1.845,1.845,,,,,,1.845,,
MD12-3396Cq,,,,1.885,1.885,,,,,,1.885,,
MD12-3396Cq,,,,1.925,1.925,,,,,,1.925,,
MD12-3396Cq,,,,1.965,1.965,,,,,,1.965,,
MD12-3396Cq,,,,2.005,2.005,,,,,,2.005,,
MD12-3396Cq,,,,2.045,2.045,,,,,,2.045,,
MD12-3396Cq,,,,2.085,2.085,,,,,,2.085,,
MD12-3396Cq,,,,2.125,2.125,,,,,,2.125,,
MD12-3396Cq,,,,2.165,2.165,,,,,,2.165,,
MD12-3396Cq,,,,2.205,2.205,,,,,,2.205,,
MD12-3396Cq,,,,2.245,2.245,,,,,,2.245,,
MD12-3396Cq,,,,2.285,2.285,,,,,,2.285,,
MD12-3396Cq,,,,2.325,2.325,,,,,,2.325,,
MD12-3396Cq,,,,2.365,2.365,,,,,,2.365,,
MD12-3396Cq,,,,2.405,2.405,,,,,,2.405,,
MD12-3396Cq,,,,2.445,2.445,,,,,,2.445,,
MD12-3396Cq,,,,2.485,2.485,,,,,,2.485,,
MD12-3396Cq,,,,2.525,2.525,,,,,,2.525,,
MD12-3396Cq,,,,2.565,2.565,,,,,,2.565,,
MD12-3396Cq,,,,2.605,2.605,,,,,,2.605,,
MD12-3396Cq,,,,2.645,2.645,,,,,,2.645,,
MD12-3396Cq,,,,2.685,2.685,,,,,,2.685,,
MD12-3396Cq,,,,2.725,2.725,,,,,,2.725,,
MD12-3396Cq,,,,2.765,2.765,,,,,,2.765,,
MD12-3396Cq,,,,2.805,2.805,,,,,,2.805,,
MD12-3396Cq,,,,2.845,2.845,,,,,,2.845,,
MD12-3396Cq,,,,2.885,2.885,,,,,,2.885,,
MD12-3396Cq,,,,2.925,2.925,,,,,,2.925,,
MD12-3396Cq,,,,2.965,2.965,,,,,,2.965,,
MD12-3396Cq,,,,3.005,3.005,,,,,,3.005,,
MD12-3396Cq,,,,3.045,3.045,,,,,,3.045,,
MD12-3396Cq,,,,3.085,3.085,,,,,,3.085,,
MD12-3396Cq,,,,3.125,3.125,,,,,,3.125,,
MD12-3396Cq,,,,3.165,3.165,,,,,,3.165,,
MD12-3396Cq,,,,3.205,3.205,,,,,,3.205,,
MD12-3396Cq,,,,3.285,3.285,,,,,,3.285,,
MD12-3396Cq,,,,3.365,3.365,,,,,,3.365,,
MD12-3396Cq,,,,3.405,3.405,,,,,,3.405,,
MD12-3396Cq,,,,3.445,3.445,,,,,,3.445,,
MD12-3396Cq,,,,3.485,3.485,,,,,,3.485,,
MD12-3396Cq,,,,3.525,3.525,,,,,,3.525,,
MD12-3396Cq,,,,3.565,3.565,,,,,,3.565,,
MD12-3396Cq,,,,3.605,3.605,,,,,,3.605,,
MD12-3396Cq,,,,3.645,3.645,,,,,,3.645,,
MD12-3396Cq,,,,3.685,3.685,,,,,,3.685,,
MD12-3396Cq,,,,3.725,3.725,,,,,,3.725,,
MD12-3396Cq,,,,3.765,3.765,,,,,,3.765,,
MD12-3396Cq,,,,3.805,3.805,,,,,,3.805,,
MD12-3396Cq,,,,3.965,3.965,,,,,,3.965,,
MD12-3396Cq,,,,4.005,4.005,,,,,,4.005,,
MD12-3396Cq,,,,4.045,4.045,,,,,,4.045,,
MD12-3396Cq,,,,4.085,4.085,,,,,,4.085,,
MD12-3396Cq,,,,4.125,4.125,,,,,,4.125,,
