Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD09-3256,MD09-3256 Gif,,,0.01,0.01,,,,,,0.01,,
MD09-3256,MD09-3256 Gif,,,0.03,0.03,,,,,,0.03,,
MD09-3256,MD09-3256 Gif,,,0.04,0.04,,,,,,0.04,,
MD09-3256,MD09-3256 Gif,,,0.04,0.04,,,,,,0.04,,
MD09-3256,MD09-3256 Gif,,,0.05,0.05,,,,,,0.05,,
MD09-3256,MD09-3256 Gif,,,0.06,0.06,,,,,,0.06,,
MD09-3256,MD09-3256 Gif,,,0.07,0.07,,,,,,0.07,,
MD09-3256,MD09-3256 Gif,,,0.08,0.08,,,,,,0.08,,
MD09-3256,MD09-3256 Gif,,,0.09,0.09,,,,,,0.09,,
MD09-3256,MD09-3256 Cam,,,0.1,0.1,,,,,,0.1,,
MD09-3256,MD09-3256 Gif,,,0.1,0.1,,,,,,0.1,,
MD09-3256,MD09-3256 Gif,,,0.11,0.11,,,,,,0.11,,
MD09-3256,MD09-3256 Gif,,,0.12,0.12,,,,,,0.12,,
MD09-3256,MD09-3256 Gif,,,0.13,0.13,,,,,,0.13,,
MD09-3256,MD09-3256 Gif,,,0.14,0.14,,,,,,0.14,,
MD09-3256,MD09-3256 Gif,,,0.15,0.15,,,,,,0.15,,
MD09-3256,MD09-3256 Gif,,,0.16,0.16,,,,,,0.16,,
MD09-3256,MD09-3256 Gif,,,0.17,0.17,,,,,,0.17,,
MD09-3256,MD09-3256 Gif,,,0.18,0.18,,,,,,0.18,,
MD09-3256,MD09-3256 Gif,,,0.18,0.18,,,,,,0.18,,
MD09-3256,MD09-3256 Gif,,,0.19,0.19,,,,,,0.19,,
MD09-3256,MD09-3256 Gif,,,0.2,0.2,,,,,,0.2,,
