Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
V19-27,,0.05,0.01,2.77,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.1,0.12,2.82,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.1,0.4,3.09,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.12,0.05,2.76,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.16,0.37,3.09,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.21,0.43,3.07,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.21,0.31,2.77,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.25,0.42,3.03,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.32,0.43,3.07,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.32,0.33,2.94,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
V19-27,,0.36,0.49,3.12,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Mix et al. (1991),,https://doi.org/10.1594/PANGAEA.51844,1
