Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR159-5-14GGC,,,,0.005,0.005,,,,,,0.005,,
KNR159-5-14GGC,,,,0.0175,0.0175,,,,,,0.0175,,
KNR159-5-14GGC,,,,0.0225,0.0225,,,,,,0.0225,,
KNR159-5-14GGC,,,,0.0275,0.0275,,,,,,0.0275,,
KNR159-5-14GGC,,,,0.0325,0.0325,,,,,,0.0325,,
KNR159-5-14GGC,,,,0.0375,0.0375,,,,,,0.0375,,
KNR159-5-14GGC,,,,0.0425,0.0425,,,,,,0.0425,,
KNR159-5-14GGC,,,,0.0475,0.0475,,,,,,0.0475,,
KNR159-5-14GGC,,,,0.0525,0.0525,,,,,,0.0525,,
KNR159-5-14GGC,,,,0.0575,0.0575,,,,,,0.0575,,
KNR159-5-14GGC,,,,0.0625,0.0625,,,,,,0.0625,,
KNR159-5-14GGC,,,,0.0675,0.0675,,,,,,0.0675,,
KNR159-5-14GGC,,,,0.0725,0.0725,,,,,,0.0725,,
KNR159-5-14GGC,,,,0.0775,0.0775,,,,,,0.0775,,
KNR159-5-14GGC,,,,0.085,0.085,,,,,,0.085,,
KNR159-5-14GGC,,,,0.0925,0.0925,,,,,,0.0925,,
KNR159-5-14GGC,,,,0.0975,0.0975,,,,,,0.0975,,
KNR159-5-14GGC,,,,0.1025,0.1025,,,,,,0.1025,,
KNR159-5-14GGC,,,,0.1075,0.1075,,,,,,0.1075,,
KNR159-5-14GGC,,,,0.1125,0.1125,,,,,,0.1125,,
KNR159-5-14GGC,,,,0.1175,0.1175,,,,,,0.1175,,
KNR159-5-14GGC,,,,0.1225,0.1225,,,,,,0.1225,,
KNR159-5-14GGC,,,,0.1275,0.1275,,,,,,0.1275,,
KNR159-5-14GGC,,,,0.1325,0.1325,,,,,,0.1325,,
KNR159-5-14GGC,,,,0.1375,0.1375,,,,,,0.1375,,
KNR159-5-14GGC,,,,0.1425,0.1425,,,,,,0.1425,,
KNR159-5-14GGC,,,,0.1475,0.1475,,,,,,0.1475,,
KNR159-5-14GGC,,,,0.1525,0.1525,,,,,,0.1525,,
KNR159-5-14GGC,,,,0.1575,0.1575,,,,,,0.1575,,
KNR159-5-14GGC,,,,0.165,0.165,,,,,,0.165,,
KNR159-5-14GGC,,,,0.1725,0.1725,,,,,,0.1725,,
KNR159-5-14GGC,,,,0.1775,0.1775,,,,,,0.1775,,
KNR159-5-14GGC,,,,0.1825,0.1825,,,,,,0.1825,,
