Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
KNR140-39GGC,,0.07,1.42,2.67,1.42,2.67,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.15,1.07,2.58,1.07,2.58,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.27,1.07,2.62,1.07,2.62,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.31,1.26,2.63,1.26,2.63,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.35,0.99,2.7,0.99,2.7,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.39,1.22,2.56,1.22,2.56,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.43,1.02,2.69,1.02,2.69,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.47,1.23,2.63,1.23,2.63,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.51,1.12,2.65,1.12,2.65,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.67,1.31,2.47,1.31,2.47,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.71,1.41,2.62,1.41,2.62,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
KNR140-39GGC,,0.83,1.34,2.78,1.34,2.78,,,,Cibicidoides spp.,7,,,,,From Mulitza et al. 2022 ESSD compilation,"Keigwin, L. D. and Schlegel, M. A.: Ocean ventilation and sedimentation since the glacial maximum at 3 km in the western North Atlantic, Geochem. Geophys. Geosyst., 3, 1-14, doi:10.1029/2001GC000283, 2002.",,"NOAA, ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/keigwin2002/",1
