Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD77-176,,0,660,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.175,1270,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.2,1360,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.26,1550,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.3,1670,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.465,1720,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.54,1860,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.4,1960,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.615,2000,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.69,2150,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.765,2280,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.84,2410,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.6,2500,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.99,2650,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.7,2740,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,1.14,2890,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.8,2970,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,1.215,3000,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.84,3060,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.865,3110,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
MD77-176,,0.9,3190,,,,,3,original publication,"from Ma, R. et al (2019), Geochemistry, Geophysics, Geosystems, 20, 1592-1608. https://doi.org/10.1029/2018GC008179",
