Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD77-176,,,,0,0,,,,,,0,,
MD77-176,,,,0.2,0.2,,,,,,0.2,,
MD77-176,,,,0.26,0.26,,,,,,0.26,,
MD77-176,,,,0.3,0.3,,,,,,0.3,,
MD77-176,,,,0.315,0.315,,,,,,0.315,,
MD77-176,,,,0.365,0.365,,,,,,0.365,,
MD77-176,,,,0.415,0.415,,,,,,0.415,,
MD77-176,,,,0.465,0.465,,,,,,0.465,,
MD77-176,,,,0.515,0.515,,,,,,0.515,,
MD77-176,,,,0.565,0.565,,,,,,0.565,,
MD77-176,,,,0.6,0.6,,,,,,0.6,,
MD77-176,,,,0.665,0.665,,,,,,0.665,,
MD77-176,,,,0.7,0.7,,,,,,0.7,,
MD77-176,,,,0.765,0.765,,,,,,0.765,,
MD77-176,,,,0.8,0.8,,,,,,0.8,,
MD77-176,,,,0.815,0.815,,,,,,0.815,,
MD77-176,,,,0.84,0.84,,,,,,0.84,,
MD77-176,,,,0.865,0.865,,,,,,0.865,,
MD77-176,,,,0.9,0.9,,,,,,0.9,,
MD77-176,,,,0.95,0.95,,,,,,0.95,,
MD77-176,,,,1.05,1.05,,,,,,1.05,,
MD77-176,,,,1.15,1.15,,,,,,1.15,,
MD77-176,,,,1.25,1.25,,,,,,1.25,,
MD77-176,,,,1.3,1.3,,,,,,1.3,,
MD77-176,,,,1.34,1.34,,,,,,1.34,,
MD77-176,,,,1.4,1.4,,,,,,1.4,,
MD77-176,,,,1.45,1.45,,,,,,1.45,,
MD77-176,,,,1.5,1.5,,,,,,1.5,,
MD77-176,,,,1.55,1.55,,,,,,1.55,,
MD77-176,,,,1.6,1.6,,,,,,1.6,,
MD77-176,,,,1.64,1.64,,,,,,1.64,,
MD77-176,,,,1.7,1.7,,,,,,1.7,,
MD77-176,,,,1.75,1.75,,,,,,1.75,,
MD77-176,,,,1.8,1.8,,,,,,1.8,,
MD77-176,,,,1.85,1.85,,,,,,1.85,,
MD77-176,,,,1.9,1.9,,,,,,1.9,,
MD77-176,,,,1.95,1.95,,,,,,1.95,,
MD77-176,,,,2,2,,,,,,2,,
MD77-176,,,,2.1,2.1,,,,,,2.1,,
MD77-176,,,,2.15,2.15,,,,,,2.15,,
MD77-176,,,,2.2,2.2,,,,,,2.2,,
MD77-176,,,,2.3,2.3,,,,,,2.3,,
MD77-176,,,,2.35,2.35,,,,,,2.35,,
MD77-176,,,,2.45,2.45,,,,,,2.45,,
MD77-176,,,,2.6,2.6,,,,,,2.6,,
MD77-176,,,,2.65,2.65,,,,,,2.65,,
MD77-176,,,,2.7,2.7,,,,,,2.7,,
MD77-176,,,,2.75,2.75,,,,,,2.75,,
MD77-176,,,,2.8,2.8,,,,,,2.8,,
MD77-176,,,,2.84,2.84,,,,,,2.84,,
MD77-176,,,,2.9,2.9,,,,,,2.9,,
MD77-176,,,,2.95,2.95,,,,,,2.95,,
MD77-176,,,,3,3,,,,,,3,,
MD77-176,,,,3.03,3.03,,,,,,3.03,,
MD77-176,,,,3.14,3.14,,,,,,3.14,,
MD77-176,,,,3.2,3.2,,,,,,3.2,,
MD77-176,,,,3.24,3.24,,,,,,3.24,,
MD77-176,,,,3.3,3.3,,,,,,3.3,,
MD77-176,,,,3.35,3.35,,,,,,3.35,,
MD77-176,,,,3.4,3.4,,,,,,3.4,,
MD77-176,,,,3.44,3.44,,,,,,3.44,,
MD77-176,,,,3.55,3.55,,,,,,3.55,,
MD77-176,,,,3.65,3.65,,,,,,3.65,,
MD77-176,,,,3.75,3.75,,,,,,3.75,,
MD77-176,,,,3.84,3.84,,,,,,3.84,,
MD77-176,,,,3.95,3.95,,,,,,3.95,,
MD77-176,,,,4.045,4.045,,,,,,4.045,,
MD77-176,,,,4.15,4.15,,,,,,4.15,,
MD77-176,,,,4.25,4.25,,,,,,4.25,,
MD77-176,,,,4.37,4.37,,,,,,4.37,,
MD77-176,,,,4.45,4.45,,,,,,4.45,,
MD77-176,,,,4.55,4.55,,,,,,4.55,,
MD77-176,,,,4.68,4.68,,,,,,4.68,,
MD77-176,,,,4.72,4.72,,,,,,4.72,,
MD77-176,,,,4.96,4.96,,,,,,4.96,,
MD77-176,,,,5.18,5.18,,,,,,5.18,,
MD77-176,,,,5.35,5.35,,,,,,5.35,,
MD77-176,,,,5.65,5.65,,,,,,5.65,,
MD77-176,,,,5.85,5.85,,,,,,5.85,,
MD77-176,,,,6.2,6.2,,,,,,6.2,,
MD77-176,,,,9.3,9.3,,,,,,9.3,,
MD77-176,,,,9.4,9.4,,,,,,9.4,,
MD77-176,,,,9.6,9.6,,,,,,9.6,,
MD77-176,,,,9.7,9.7,,,,,,9.7,,
MD77-176,,,,9.8,9.8,,,,,,9.8,,
