Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
SU90-03,,,,0.0,0.0,,,,,,0.0,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.05,0.05,,,,,,0.05,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.08,0.08,,,,,,0.08,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.1,0.1,,,,,,0.1,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.15,0.15,,,,,,0.15,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.16,0.16,,,,,,0.16,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.17,0.17,,,,,,0.17,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.22,0.22,,,,,,0.22,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.23,0.23,,,,,,0.23,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.25,0.25,,,,,,0.25,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.27,0.27,,,,,,0.27,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.29,0.29,,,,,,0.29,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.31,0.31,,,,,,0.31,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.32,0.32,,,,,,0.32,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.34,0.34,,,,,,0.34,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.36,0.36,,,,,,0.36,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.38,0.38,,,,,,0.38,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.4,0.4,,,,,,0.4,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.42,0.42,,,,,,0.42,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.44,0.44,,,,,,0.44,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.46,0.46,,,,,,0.46,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.48,0.48,,,,,,0.48,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.5,0.5,,,,,,0.5,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.52,0.52,,,,,,0.52,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.54,0.54,,,,,,0.54,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.56,0.56,,,,,,0.56,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.58,0.58,,,,,,0.58,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.61,0.61,,,,,,0.61,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.66,0.66,,,,,,0.66,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.68,0.68,,,,,,0.68,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.69,0.69,,,,,,0.69,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.71,0.71,,,,,,0.71,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.72,0.72,,,,,,0.72,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.75,0.75,,,,,,0.75,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.78,0.78,,,,,,0.78,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.8,0.8,,,,,,0.8,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.82,0.82,,,,,,0.82,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.83,0.83,,,,,,0.83,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.84,0.84,,,,,,0.84,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.86,0.86,,,,,,0.86,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.88,0.88,,,,,,0.88,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.9,0.9,,,,,,0.9,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.94,0.94,,,,,,0.94,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.95,0.95,,,,,,0.95,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,0.97,0.97,,,,,,0.97,depth model from Peterson and Lisiecki 2018,
SU90-03,,,,1.0,1.0,,,,,,1.0,depth model from Peterson and Lisiecki 2018,
