Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
EW9302-24GGC,,,,0.005,0.005,,,,,,0.005,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,0.085,0.085,,,,,,0.085,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,0.165,0.165,,,,,,0.165,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,0.245,0.245,,,,,,0.245,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,0.325,0.325,,,,,,0.325,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,0.405,0.405,,,,,,0.405,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,0.485,0.485,,,,,,0.485,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,0.725,0.725,,,,,,0.725,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,0.805,0.805,,,,,,0.805,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,0.885,0.885,,,,,,0.885,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.045,1.045,,,,,,1.045,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.055,1.055,,,,,,1.055,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.075,1.075,,,,,,1.075,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.125,1.125,,,,,,1.125,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.205,1.205,,,,,,1.205,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.285,1.285,,,,,,1.285,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.365,1.365,,,,,,1.365,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.445,1.445,,,,,,1.445,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.525,1.525,,,,,,1.525,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.605,1.605,,,,,,1.605,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.685,1.685,,,,,,1.685,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,1.845,1.845,,,,,,1.845,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,2.085,2.085,,,,,,2.085,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.005,3.005,,,,,,3.005,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.105,3.105,,,,,,3.105,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.205,3.205,,,,,,3.205,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.205,3.205,,,,,,3.205,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.205,3.205,,,,,,3.205,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.205,3.205,,,,,,3.205,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.255,3.255,,,,,,3.255,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.255,3.255,,,,,,3.255,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.405,3.405,,,,,,3.405,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.505,3.505,,,,,,3.505,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.505,3.505,,,,,,3.505,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.605,3.605,,,,,,3.605,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.705,3.705,,,,,,3.705,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.705,3.705,,,,,,3.705,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.805,3.805,,,,,,3.805,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.855,3.855,,,,,,3.855,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.855,3.855,,,,,,3.855,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.905,3.905,,,,,,3.905,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,3.905,3.905,,,,,,3.905,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,4.105,4.105,,,,,,4.105,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,4.105,4.105,,,,,,4.105,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,4.205,4.205,,,,,,4.205,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,4.305,4.305,,,,,,4.305,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,4.305,4.305,,,,,,4.305,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,4.605,4.605,,,,,,4.605,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,4.805,4.805,,,,,,4.805,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,5.005,5.005,,,,,,5.005,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,5.205,5.205,,,,,,5.205,depth model from Repschlaeger et al. 2021,
EW9302-24GGC,,,,5.625,5.625,,,,,,5.625,depth model from Repschlaeger et al. 2021,
