Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GeoB16202-2,,0.06,,,,1720.0,35.0,35.0,472.0,50.5,50.5,1175.0,118.0,171.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,0.5,,,,5695.0,35.0,35.0,486.0,50.2,50.2,5997.0,188.0,236.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,1.05,,,,8170.0,50.0,50.0,430.0,50.4,50.4,8512.0,173.0,127.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,1.7,,,,10150.0,80.0,80.0,515.0,53.400000000000006,53.400000000000006,10973.0,247.0,265.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,2.0,,,,10620.0,60.0,60.0,513.0,55.9,55.9,11653.0,291.0,331.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,2.75,,,,11610.0,60.0,60.0,609.0,31.4,31.4,12931.0,148.0,162.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,3.1,,,,12770.0,60.0,60.0,454.0,30.0,30.0,14376.0,455.0,304.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,4.0,,,,13950.0,80.0,80.0,627.0,42.2,42.2,16021.999999999998,270.00000000000364,269.9999999999982,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,5.0,,,,14450.0,110.0,110.0,687.0,58.8,58.8,16688.0,347.0,365.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,6.0,,,,14920.0,80.0,80.0,782.0,54.9,54.9,17202.0,216.0,216.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,6.7,,,,15480.0,70.0,70.0,825.0,42.5,42.5,17973.0,240.0,387.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,7.15,,,,18010.0,90.0,90.0,774.0,46.1,46.1,20771.0,229.0,245.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16202-2,,7.55,,,,20220.0,100.0,100.0,752.0,45.5,45.5,23474.0,299.0,337.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
