Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD84-527,,,,0.05,0.05,,,,,,0.05,,
MD84-527,,,,0.13,0.13,,,,,,0.13,,
MD84-527,,,,0.23,0.23,,,,,,0.23,,
MD84-527,,,,0.3,0.3,,,,,,0.3,,
MD84-527,,,,0.4,0.4,,,,,,0.4,,
MD84-527,,,,0.5,0.5,,,,,,0.5,,
MD84-527,,,,0.53,0.53,,,,,,0.53,,
MD84-527,,,,0.6,0.6,,,,,,0.6,,
MD84-527,,,,0.7,0.7,,,,,,0.7,,
MD84-527,,,,0.73,0.73,,,,,,0.73,,
MD84-527,,,,0.8,0.8,,,,,,0.8,,
MD84-527,,,,0.83,0.83,,,,,,0.83,,
MD84-527,,,,0.9,0.9,,,,,,0.9,,
MD84-527,,,,1.0,1.0,,,,,,1.0,,
MD84-527,,,,1.1,1.1,,,,,,1.1,,
MD84-527,,,,1.13,1.13,,,,,,1.13,,
MD84-527,,,,1.3,1.3,,,,,,1.3,,
MD84-527,,,,1.38,1.38,,,,,,1.38,,
MD84-527,,,,1.43,1.43,,,,,,1.43,,
MD84-527,,,,1.5,1.5,,,,,,1.5,,
MD84-527,,,,1.6,1.6,,,,,,1.6,,
MD84-527,,,,1.7,1.7,,,,,,1.7,,
MD84-527,,,,1.8,1.8,,,,,,1.8,,
MD84-527,,,,2.1,2.1,,,,,,2.1,,
MD84-527,,,,2.2,2.2,,,,,,2.2,,
MD84-527,,,,2.3,2.3,,,,,,2.3,,
MD84-527,,,,2.4,2.4,,,,,,2.4,,
MD84-527,,,,2.5,2.5,,,,,,2.5,,
MD84-527,,,,2.6,2.6,,,,,,2.6,,
MD84-527,,,,2.7,2.7,,,,,,2.7,,
MD84-527,,,,2.8,2.8,,,,,,2.8,,
MD84-527,,,,2.9,2.9,,,,,,2.9,,
MD84-527,,,,2.93,2.93,,,,,,2.93,,
MD84-527,,,,3.0,3.0,,,,,,3.0,,
