Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
EW9209_3JPC,,0.03,,,,6210.0,35.0,35.0,467.0,53.3,53.3,6541.0,181.0,144.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_3JPC,,0.17,,,,8090.0,55.0,55.0,407.0,51.7,51.7,8479.0,121.0,115.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_3JPC,,0.37,,,,5230.0,40.0,40.0,459.0,52.3,52.3,5484.0,113.0,161.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_3JPC,,0.57,,,,13150.0,50.0,50.0,565.0,34.8,34.8,14943.0,251.0,407.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_3JPC,,0.8,,,,15950.0,70.0,70.0,750.0,48.099999999999994,48.099999999999994,18472.0,221.0,202.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_3JPC,,0.93,,,,16500.0,70.0,70.0,733.0,44.5,44.5,19026.0,202.0,174.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_3JPC,,1.2,,,,20400.0,80.0,80.0,936.0,55.1,55.1,23478.0,289.0,324.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_3JPC,,1.4,,,,22400.0,80.0,80.0,935.0,93.7,93.7,25805.0,191.0,207.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_3JPC,,1.58,,,,26700.0,170.0,170.0,857.0,72.1,72.1,30149.0,583.0,316.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
EW9209_3JPC,,1.82,,,,29300.0,170.0,170.0,796.0,58.2,58.2,32649.0,651.0,655.0,IntCal13,,,From Mulitza et al. 2022 ESSD compilation,,,
