Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
EW9209_3JPC,,0.03,6546.0048828125,,,6740.27978515625,6371.27978515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.04,6656.4853515625,,,6880.6376953125,6449.6376953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.05,6766.97509765625,,,7107.30908203125,6502.30908203125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.06,6877.453125,,,7368.43896484375,6527.43896484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.07,6987.94140625,,,7621.568359375,6546.568359375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.08,7098.41845703125,,,7874.6982421875,6566.6982421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.09,7234.0068359375,,,8002.005859375,6727.005859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.1,7372.841796875,,,8075.1474609375,6865.1474609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.11,7511.67529296875,,,8151.7158203125,6970.7158203125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.12,7650.5107421875,,,8249.283203125,7024.28369140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.13,7789.341796875,,,8404.8515625,7089.85205078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.14,7957.2802734375,,,8489.646484375,7368.646484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.15,8133.83251953125,,,8507.0888671875,7729.0888671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.16,8310.396484375,,,8587.439453125,8049.43994140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.17,8486.953125,,,8677.5458984375,8312.5458984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.18,8663.5009765625,,,8946.177734375,8400.177734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.19,8817.115234375,,,9150.310546875,8511.310546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.2,8958.748046875,,,9440.6591796875,8561.6591796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.21,9100.3681640625,,,9780.0087890625,8599.0087890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.22,9242.0166015625,,,10160.357421875,8634.357421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.23,9383.6396484375,,,10544.70703125,8665.70703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.24,9536.0263671875,,,10823.97265625,8736.97265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.25,9697.4892578125,,,10973.0634765625,8814.0634765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.26,9858.9423828125,,,11138.154296875,8885.154296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.27,10020.3935546875,,,11344.34765625,8918.34765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.28,10181.841796875,,,11544.4443359375,8962.4443359375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.29,10342.8447265625,,,11704.0732421875,9083.0732421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.3,10503.2568359375,,,11818.5009765625,9285.5009765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.31,10663.6650390625,,,11995.6572265625,9402.6572265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.32,10824.06640625,,,12238.990234375,9495.990234375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.33,10984.4716796875,,,12515.6640625,9579.6640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.34,11153.0166015625,,,12791.01953125,9720.01953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.35000000000000003,11339.31640625,,,12869.080078125,9987.080078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.36,11525.619140625,,,12952.1396484375,10165.1396484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.37,11711.92578125,,,13116.2001953125,10286.2001953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.38,11898.2197265625,,,13297.625,10386.625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.39,12077.6474609375,,,13491.3330078125,10503.3330078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.4,12229.5029296875,,,13581.7900390625,10691.7900390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.41000000000000003,12381.3662109375,,,13672.9833984375,10840.9833984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.42,12533.23828125,,,13814.17578125,10970.17578125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.43,12685.1025390625,,,13940.369140625,11083.369140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.44,12838.35546875,,,14058.9208984375,11162.9208984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.45,13006.431640625,,,14135.6279296875,11463.6279296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.46,13174.5029296875,,,14240.0205078125,11648.0205078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.47000000000000003,13342.5771484375,,,14350.4130859375,11786.4130859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.48,13510.6416015625,,,14511.8056640625,11941.8056640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
EW9209_3JPC,,0.49,13678.7236328125,,,14700.1982421875,12035.1982421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
