Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB4901-8,,,,0.08,0.08,,,,,,0.08,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.18,0.18,,,,,,0.18,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.23,0.23,,,,,,0.23,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.28,0.28,,,,,,0.28,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.33,0.33,,,,,,0.33,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.38,0.38,,,,,,0.38,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.43,0.43,,,,,,0.43,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.48,0.48,,,,,,0.48,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.53,0.53,,,,,,0.53,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.58,0.58,,,,,,0.58,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.73,0.73,,,,,,0.73,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.78,0.78,,,,,,0.78,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.83,0.83,,,,,,0.83,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.88,0.88,,,,,,0.88,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.93,0.93,,,,,,0.93,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,0.98,0.98,,,,,,0.98,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,1.03,1.03,,,,,,1.03,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,1.08,1.08,,,,,,1.08,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,1.13,1.13,,,,,,1.13,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,1.18,1.18,,,,,,1.18,depth model from Repschlaeger et al. 2021,
GeoB4901-8,,,,1.23,1.23,,,,,,1.23,depth model from Repschlaeger et al. 2021,
