Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
ME0005-24JC,,,,0.42,0.42,,,,,,0.42,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.155,1.155,,,,,,1.155,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.22,1.22,,,,,,1.22,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.455,1.455,,,,,,1.455,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.505,1.505,,,,,,1.505,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.595,1.595,,,,,,1.595,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.62,1.62,,,,,,1.62,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.72,1.72,,,,,,1.72,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.755,1.755,,,,,,1.755,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.805,1.805,,,,,,1.805,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.845,1.845,,,,,,1.845,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.905,1.905,,,,,,1.905,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.92,1.92,,,,,,1.92,depth model associated with Cibicidoides data,
ME0005-24JC,,,,1.955,1.955,,,,,,1.955,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.005,2.005,,,,,,2.005,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.02,2.02,,,,,,2.02,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.045,2.045,,,,,,2.045,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.105,2.105,,,,,,2.105,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.12,2.12,,,,,,2.12,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.155,2.155,,,,,,2.155,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.205,2.205,,,,,,2.205,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.22,2.22,,,,,,2.22,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.305,2.305,,,,,,2.305,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.32,2.32,,,,,,2.32,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.355,2.355,,,,,,2.355,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.405,2.405,,,,,,2.405,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.42,2.42,,,,,,2.42,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.455,2.455,,,,,,2.455,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.505,2.505,,,,,,2.505,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.52,2.52,,,,,,2.52,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.605,2.605,,,,,,2.605,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.62,2.62,,,,,,2.62,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.82,2.82,,,,,,2.82,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.895,2.895,,,,,,2.895,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.92,2.92,,,,,,2.92,depth model associated with Cibicidoides data,
ME0005-24JC,,,,2.965,2.965,,,,,,2.965,depth model associated with Cibicidoides data,
ME0005-24JC,,,,3.005,3.005,,,,,,3.005,depth model associated with Cibicidoides data,
ME0005-24JC,,,,3.02,3.02,,,,,,3.02,depth model associated with Cibicidoides data,
ME0005-24JC,,,,3.41,3.41,,,,,,3.41,depth model associated with Cibicidoides data,
ME0005-24JC,,,,3.51,3.51,,,,,,3.51,depth model associated with Cibicidoides data,
ME0005-24JC,,,,3.82,3.82,,,,,,3.82,depth model associated with Cibicidoides data,
ME0005-24JC,,,,3.92,3.92,,,,,,3.92,depth model associated with Cibicidoides data,
ME0005-24JC,,,,4.12,4.12,,,,,,4.12,depth model associated with Cibicidoides data,
ME0005-24JC,,,,4.22,4.22,,,,,,4.22,depth model associated with Cibicidoides data,
ME0005-24JC,,,,4.32,4.32,,,,,,4.32,depth model associated with Cibicidoides data,
ME0005-24JC,,,,4.42,4.42,,,,,,4.42,depth model associated with Cibicidoides data,
ME0005-24JC,,,,4.72,4.72,,,,,,4.72,depth model associated with Cibicidoides data,
