Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
ME0005-24JC,,0.42,4925.93,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.155,10556.12,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.22,10755.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.455,11586.49,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.505,11775.68,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.595,12116.22,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.62,12210.81,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.72,12589.19,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.755,12721.62,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.805,12910.81,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.845,13062.16,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.905,13289.19,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.92,13345.95,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,1.955,13478.38,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.005,13667.57,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.02,13724.32,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.045,13831.25,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.105,14206.25,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.12,14300,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.155,14518.75,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.205,14855,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.22,15020,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.305,15922.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.32,15990,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.355,16147.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.405,16372.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.42,16440,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.455,16597.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.505,16819.51,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.52,16878.05,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.605,17209.75,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.62,17268.29,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.82,18048.78,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.895,18341.46,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.92,18445,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,2.965,18647.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,3.005,18827.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,3.02,18895,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,3.41,20650,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,3.51,21100,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,3.82,23831.68,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,3.92,24712.87,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,4.12,26475.25,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,4.22,27356.44,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,4.32,28237.62,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,4.42,29118.81,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
ME0005-24JC,,4.72,31762.38,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
