Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB13601-4,,,,0.08,0.08,,,,,,0.08,,
GeoB13601-4,,,,0.13,0.13,,,,,,0.13,,
GeoB13601-4,,,,0.18,0.18,,,,,,0.18,,
GeoB13601-4,,,,0.23,0.23,,,,,,0.23,,
GeoB13601-4,,,,0.28,0.28,,,,,,0.28,,
GeoB13601-4,,,,0.33,0.33,,,,,,0.33,,
GeoB13601-4,,,,0.38,0.38,,,,,,0.38,,
GeoB13601-4,,,,0.43,0.43,,,,,,0.43,,
GeoB13601-4,,,,0.48,0.48,,,,,,0.48,,
GeoB13601-4,,,,0.53,0.53,,,,,,0.53,,
GeoB13601-4,,,,0.58,0.58,,,,,,0.58,,
GeoB13601-4,,,,0.63,0.63,,,,,,0.63,,
GeoB13601-4,,,,0.68,0.68,,,,,,0.68,,
GeoB13601-4,,,,0.73,0.73,,,,,,0.73,,
GeoB13601-4,,,,0.78,0.78,,,,,,0.78,,
GeoB13601-4,,,,0.83,0.83,,,,,,0.83,,
GeoB13601-4,,,,0.88,0.88,,,,,,0.88,,
GeoB13601-4,,,,0.93,0.93,,,,,,0.93,,
GeoB13601-4,,,,0.98,0.98,,,,,,0.98,,
GeoB13601-4,,,,1.03,1.03,,,,,,1.03,,
GeoB13601-4,,,,1.08,1.08,,,,,,1.08,,
GeoB13601-4,,,,1.13,1.13,,,,,,1.13,,
GeoB13601-4,,,,1.18,1.18,,,,,,1.18,,
GeoB13601-4,,,,1.23,1.23,,,,,,1.23,,
GeoB13601-4,,,,1.28,1.28,,,,,,1.28,,
GeoB13601-4,,,,1.33,1.33,,,,,,1.33,,
GeoB13601-4,,,,1.38,1.38,,,,,,1.38,,
GeoB13601-4,,,,1.43,1.43,,,,,,1.43,,
GeoB13601-4,,,,1.48,1.48,,,,,,1.48,,
GeoB13601-4,,,,1.53,1.53,,,,,,1.53,,
GeoB13601-4,,,,1.58,1.58,,,,,,1.58,,
GeoB13601-4,,,,1.63,1.63,,,,,,1.63,,
GeoB13601-4,,,,1.68,1.68,,,,,,1.68,,
GeoB13601-4,,,,1.73,1.73,,,,,,1.73,,
GeoB13601-4,,,,1.83,1.83,,,,,,1.83,,
GeoB13601-4,,,,1.88,1.88,,,,,,1.88,,
GeoB13601-4,,,,1.93,1.93,,,,,,1.93,,
GeoB13601-4,,,,1.98,1.98,,,,,,1.98,,
GeoB13601-4,,,,2.03,2.03,,,,,,2.03,,
GeoB13601-4,,,,2.08,2.08,,,,,,2.08,,
GeoB13601-4,,,,2.13,2.13,,,,,,2.13,,
GeoB13601-4,,,,2.18,2.18,,,,,,2.18,,
GeoB13601-4,,,,2.23,2.23,,,,,,2.23,,
GeoB13601-4,,,,2.28,2.28,,,,,,2.28,,
GeoB13601-4,,,,2.33,2.33,,,,,,2.33,,
GeoB13601-4,,,,2.38,2.38,,,,,,2.38,,
GeoB13601-4,,,,2.43,2.43,,,,,,2.43,,
GeoB13601-4,,,,2.48,2.48,,,,,,2.48,,
GeoB13601-4,,,,2.53,2.53,,,,,,2.53,,
GeoB13601-4,,,,2.58,2.58,,,,,,2.58,,
GeoB13601-4,,,,2.63,2.63,,,,,,2.63,,
GeoB13601-4,,,,2.68,2.68,,,,,,2.68,,
GeoB13601-4,,,,2.73,2.73,,,,,,2.73,,
GeoB13601-4,,,,2.78,2.78,,,,,,2.78,,
GeoB13601-4,,,,2.83,2.83,,,,,,2.83,,
GeoB13601-4,,,,2.88,2.88,,,,,,2.88,,
GeoB13601-4,,,,2.93,2.93,,,,,,2.93,,
GeoB13601-4,,,,2.98,2.98,,,,,,2.98,,
GeoB13601-4,,,,3.03,3.03,,,,,,3.03,,
GeoB13601-4,,,,3.08,3.08,,,,,,3.08,,
GeoB13601-4,,,,3.13,3.13,,,,,,3.13,,
GeoB13601-4,,,,3.18,3.18,,,,,,3.18,,
GeoB13601-4,,,,3.23,3.23,,,,,,3.23,,
GeoB13601-4,,,,3.28,3.28,,,,,,3.28,,
GeoB13601-4,,,,3.33,3.33,,,,,,3.33,,
GeoB13601-4,,,,3.38,3.38,,,,,,3.38,,
GeoB13601-4,,,,3.43,3.43,,,,,,3.43,,
GeoB13601-4,,,,3.48,3.48,,,,,,3.48,,
GeoB13601-4,,,,3.53,3.53,,,,,,3.53,,
GeoB13601-4,,,,3.58,3.58,,,,,,3.58,,
GeoB13601-4,,,,3.58,3.58,,,,,,3.58,,
GeoB13601-4,,,,3.58,3.58,,,,,,3.58,,
GeoB13601-4,,,,3.63,3.63,,,,,,3.63,,
GeoB13601-4,,,,3.68,3.68,,,,,,3.68,,
GeoB13601-4,,,,3.73,3.73,,,,,,3.73,,
GeoB13601-4,,,,3.78,3.78,,,,,,3.78,,
GeoB13601-4,,,,3.83,3.83,,,,,,3.83,,
GeoB13601-4,,,,3.88,3.88,,,,,,3.88,,
GeoB13601-4,,,,3.93,3.93,,,,,,3.93,,
GeoB13601-4,,,,3.98,3.98,,,,,,3.98,,
GeoB13601-4,,,,4.03,4.03,,,,,,4.03,,
GeoB13601-4,,,,4.08,4.08,,,,,,4.08,,
GeoB13601-4,,,,4.13,4.13,,,,,,4.13,,
GeoB13601-4,,,,4.18,4.18,,,,,,4.18,,
GeoB13601-4,,,,4.23,4.23,,,,,,4.23,,
GeoB13601-4,,,,4.28,4.28,,,,,,4.28,,
GeoB13601-4,,,,4.33,4.33,,,,,,4.33,,
GeoB13601-4,,,,4.38,4.38,,,,,,4.38,,
GeoB13601-4,,,,4.43,4.43,,,,,,4.43,,
GeoB13601-4,,,,4.48,4.48,,,,,,4.48,,
GeoB13601-4,,,,4.53,4.53,,,,,,4.53,,
GeoB13601-4,,,,4.58,4.58,,,,,,4.58,,
GeoB13601-4,,,,4.63,4.63,,,,,,4.63,,
