Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
PS2561-2,,0.02,7927.4775390625,,,9270.91015625,6524.91015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.03,8018.89404296875,,,9328.53125,6662.53076171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.04,8110.3017578125,,,9380.150390625,6790.15087890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.05,8201.7109375,,,9462.771484375,6880.771484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.06,8293.134765625,,,9541.3916015625,6973.3916015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.07,8384.5380859375,,,9617.01171875,7048.01220703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.08,8485.8857421875,,,9681.6298828125,7185.6298828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.09,8587.71484375,,,9718.396484375,7310.39697265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.1,8689.5546875,,,9784.1640625,7438.16455078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.11,8791.3896484375,,,9875.931640625,7554.931640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.12,8893.220703125,,,9961.69921875,7648.69921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.13,8990.78515625,,,10059.9453125,7791.9453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.14,9087.9033203125,,,10127.71484375,7974.71533203125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.15,9185.0068359375,,,10185.4853515625,8081.4853515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.16,9282.115234375,,,10261.255859375,8181.25537109375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.17,9379.23046875,,,10380.025390625,8245.025390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.18,9470.97265625,,,10424.791015625,8389.791015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.19,9561.818359375,,,10469.9765625,8544.9765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.2,9652.658203125,,,10556.80859375,8644.80859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.21,9743.5068359375,,,10667.640625,8763.640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.22,9834.3486328125,,,10812.47265625,8821.47265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.23,9912.6884765625,,,10860.974609375,8903.974609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.24,9988.0966796875,,,10911.98828125,8972.98828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.25,10063.51171875,,,10979.0,9028.0,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.26,10138.9169921875,,,11069.013671875,9096.013671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.27,10214.3212890625,,,11206.025390625,9131.025390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.28,10290.373046875,,,11274.046875,9256.046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.29,10366.6103515625,,,11342.5712890625,9345.5712890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2561-2,,0.3,10442.861328125,,,11423.095703125,9412.095703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
