Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
PS2561-2,,,,10.4,10.4,,,,,,10.4,,
PS2561-2,,,,10.5,10.5,,,,,,10.5,,
PS2561-2,,,,10.6,10.6,,,,,,10.6,,
PS2561-2,,,,10.7,10.7,,,,,,10.7,,
PS2561-2,,,,10.8,10.8,,,,,,10.8,,
PS2561-2,,,,10.9,10.9,,,,,,10.9,,
PS2561-2,,,,11.0,11.0,,,,,,11.0,,
PS2561-2,,,,11.1,11.1,,,,,,11.1,,
PS2561-2,,,,11.2,11.2,,,,,,11.2,,
PS2561-2,,,,11.3,11.3,,,,,,11.3,,
PS2561-2,,,,11.4,11.4,,,,,,11.4,,
PS2561-2,,,,11.4,11.4,,,,,,11.4,,
PS2561-2,,,,11.4,11.4,,,,,,11.4,,
PS2561-2,,,,11.5,11.5,,,,,,11.5,,
