Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
SK157-GC15,,0.01,4540,,,,,3,age model from original publication,,
SK157-GC15,,0.03,4960,,,,,3,age model from original publication,,
SK157-GC15,,0.05,5370,,,,,3,age model from original publication,,
SK157-GC15,,0.11,6620,,,,,3,age model from original publication,,
SK157-GC15,,0.15,7450,,,,,3,age model from original publication,,
SK157-GC15,,0.19,8790,,,,,3,age model from original publication,,
SK157-GC15,,0.31,12830,,,,,3,age model from original publication,,
SK157-GC15,,0.41,16610,,,,,3,age model from original publication,,
SK157-GC15,,0.45,18230,,,,,3,age model from original publication,,
SK157-GC15,,0.51,20660,,,,,3,age model from original publication,,
SK157-GC15,,0.55,22280,,,,,3,age model from original publication,,
SK157-GC15,,0.59,23900,,,,,3,age model from original publication,,
SK157-GC15,,0.61,24830,,,,,3,age model from original publication,,
SK157-GC15,,0.71,29460,,,,,3,age model from original publication,,
SK157-GC15,,0.81,34100,,,,,3,age model from original publication,,
SK157-GC15,,0.85,35820,,,,,3,age model from original publication,,
SK157-GC15,,0.89,37530,,,,,3,age model from original publication,,
SK157-GC15,,0.95,40110,,,,,3,age model from original publication,,
SK157-GC15,,0.99,41830,,,,,3,age model from original publication,,
SK157-GC15,,1.01,42690,,,,,3,age model from original publication,,
SK157-GC15,,1.05,44410,,,,,3,age model from original publication,,
SK157-GC15,,1.09,46130,,,,,3,age model from original publication,,
SK157-GC15,,1.11,46990,,,,,3,age model from original publication,,
SK157-GC15,,1.15,48700,,,,,3,age model from original publication,,
SK157-GC15,,1.21,51280,,,,,3,age model from original publication,,
SK157-GC15,,1.25,53000,,,,,3,age model from original publication,,
SK157-GC15,,1.31,56500,,,,,3,age model from original publication,,
SK157-GC15,,1.35,58830,,,,,3,age model from original publication,,
SK157-GC15,,1.39,61170,,,,,3,age model from original publication,,
SK157-GC15,,1.41,62330,,,,,3,age model from original publication,,
SK157-GC15,,1.41,62330,,,,,3,age model from original publication,,
SK157-GC15,,1.45,64670,,,,,3,age model from original publication,,
SK157-GC15,,1.49,67000,,,,,3,age model from original publication,,
SK157-GC15,,1.51,68170,,,,,3,age model from original publication,,
