Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
KS15-4_St3PC2,,0.016,2001,2680,1394,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.026,2193,2891,1536,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.036,2384,3120,1668,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.046,2574,3342,1827,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.056,2762,3563,1976,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.066,2952,3754,2134,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.076,3143,3952,2312,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.086,3334,4162,2477,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.096,3523,4356,2662,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.106,3712,4547,2845,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.116,3902,4736,3028,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.126,4092,4917,3214,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.136,4280,5092,3405,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.146,4470,5261,3591,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.156,4660,5410,3782,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.166,4851,5547,3970,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.176,5087,5776,4190,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.186,5400,6155,4476,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.196,5742,6577,4793,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.206,6074,6987,5079,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.216,6415,7366,5422,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.226,6759,7741,5808,,,3,Calculated with BACON by Lorraine Lisiecki,,1
KS15-4_St3PC2,,0.236,7099,8116,6189,,,3,Calculated with BACON by Lorraine Lisiecki,,1
