Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
PC75-1,,0,1.02,2.08,1.02,2.08,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
PC75-1,,0.15,1.28,2.1,1.28,2.1,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
PC75-1,,0.2,1.19,2.05,1.19,2.05,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
PC75-1,,0.25,1.4,2.15,1.4,2.15,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
PC75-1,,0.3,1.51,2.13,1.51,2.13,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
PC75-1,,0.35,1.36,2.16,1.36,2.16,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
PC75-1,,0.4,1.55,2.14,1.55,2.14,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
PC75-1,,0.45,1.43,2.12,1.43,2.12,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
PC75-1,,0.5,1.38,2,1.38,2,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
PC75-1,,0.55,1.22,2.22,1.22,2.22,,,,Cibicidoides spp.,7,,,,,From Stefan Mulitza 2021 compilation,"Shao, J., Stott, L. D., Gray, W. R., Greenop, R., Pecher, I., Neil, H. L., Coffin, R. B., Davy, B., and Rae, J. W.B.: Atmosphere-Ocean CO2 Exchange Across the Last Deglaciation From the Boron Isotope Proxy, Paleoceanography and Paleoclimatology, 34, 1650-1670, doi:10.1029/2018PA003498, 2019.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.924508",1
