Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
Y69-71P,,,,0.04,0.04,,,,,,0.04,depth model associated with Cibicidoides data,
Y69-71P,,,,0.07,0.07,,,,,,0.07,depth model associated with Cibicidoides data,
Y69-71P,,,,0.1,0.1,,,,,,0.1,depth model associated with Cibicidoides data,
Y69-71P,,,,0.18,0.18,,,,,,0.18,depth model associated with Cibicidoides data,
Y69-71P,,,,0.23,0.23,,,,,,0.23,depth model associated with Cibicidoides data,
Y69-71P,,,,0.25,0.25,,,,,,0.25,depth model associated with Cibicidoides data,
Y69-71P,,,,0.31,0.31,,,,,,0.31,depth model associated with Cibicidoides data,
Y69-71P,,,,0.4,0.4,,,,,,0.4,depth model associated with Cibicidoides data,
Y69-71P,,,,0.45,0.45,,,,,,0.45,depth model associated with Cibicidoides data,
Y69-71P,,,,0.5,0.5,,,,,,0.5,depth model associated with Cibicidoides data,
Y69-71P,,,,0.61,0.61,,,,,,0.61,depth model associated with Cibicidoides data,
Y69-71P,,,,0.67,0.67,,,,,,0.67,depth model associated with Cibicidoides data,
Y69-71P,,,,0.73,0.73,,,,,,0.73,depth model associated with Cibicidoides data,
Y69-71P,,,,0.77,0.77,,,,,,0.77,depth model associated with Cibicidoides data,
Y69-71P,,,,0.8,0.8,,,,,,0.8,depth model associated with Cibicidoides data,
Y69-71P,,,,0.83,0.83,,,,,,0.83,depth model associated with Cibicidoides data,
Y69-71P,,,,0.87,0.87,,,,,,0.87,depth model associated with Cibicidoides data,
Y69-71P,,,,0.87,0.87,,,,,,0.87,depth model associated with Cibicidoides data,
Y69-71P,,,,0.89,0.89,,,,,,0.89,depth model associated with Cibicidoides data,
Y69-71P,,,,0.93,0.93,,,,,,0.93,depth model associated with Cibicidoides data,
Y69-71P,,,,0.95,0.95,,,,,,0.95,depth model associated with Cibicidoides data,
Y69-71P,,,,0.97,0.97,,,,,,0.97,depth model associated with Cibicidoides data,
Y69-71P,,,,0.99,0.99,,,,,,0.99,depth model associated with Cibicidoides data,
Y69-71P,,,,1,1,,,,,,1,depth model associated with Cibicidoides data,
Y69-71P,,,,1.03,1.03,,,,,,1.03,depth model associated with Cibicidoides data,
Y69-71P,,,,1.05,1.05,,,,,,1.05,depth model associated with Cibicidoides data,
Y69-71P,,,,1.07,1.07,,,,,,1.07,depth model associated with Cibicidoides data,
Y69-71P,,,,1.09,1.09,,,,,,1.09,depth model associated with Cibicidoides data,
Y69-71P,,,,1.09,1.09,,,,,,1.09,depth model associated with Cibicidoides data,
Y69-71P,,,,1.11,1.11,,,,,,1.11,depth model associated with Cibicidoides data,
Y69-71P,,,,1.13,1.13,,,,,,1.13,depth model associated with Cibicidoides data,
Y69-71P,,,,1.15,1.15,,,,,,1.15,depth model associated with Cibicidoides data,
Y69-71P,,,,1.17,1.17,,,,,,1.17,depth model associated with Cibicidoides data,
Y69-71P,,,,1.2,1.2,,,,,,1.2,depth model associated with Cibicidoides data,
Y69-71P,,,,1.27,1.27,,,,,,1.27,depth model associated with Cibicidoides data,
Y69-71P,,,,1.35,1.35,,,,,,1.35,depth model associated with Cibicidoides data,
Y69-71P,,,,1.39,1.39,,,,,,1.39,depth model associated with Cibicidoides data,
Y69-71P,,,,1.4,1.4,,,,,,1.4,depth model associated with Cibicidoides data,
Y69-71P,,,,1.43,1.43,,,,,,1.43,depth model associated with Cibicidoides data,
Y69-71P,,,,1.45,1.45,,,,,,1.45,depth model associated with Cibicidoides data,
Y69-71P,,,,1.49,1.49,,,,,,1.49,depth model associated with Cibicidoides data,
Y69-71P,,,,1.5,1.5,,,,,,1.5,depth model associated with Cibicidoides data,
Y69-71P,,,,1.5,1.5,,,,,,1.5,depth model associated with Cibicidoides data,
Y69-71P,,,,1.52,1.52,,,,,,1.52,depth model associated with Cibicidoides data,
Y69-71P,,,,1.55,1.55,,,,,,1.55,depth model associated with Cibicidoides data,
Y69-71P,,,,1.57,1.57,,,,,,1.57,depth model associated with Cibicidoides data,
Y69-71P,,,,1.59,1.59,,,,,,1.59,depth model associated with Cibicidoides data,
Y69-71P,,,,1.63,1.63,,,,,,1.63,depth model associated with Cibicidoides data,
Y69-71P,,,,1.65,1.65,,,,,,1.65,depth model associated with Cibicidoides data,
Y69-71P,,,,1.69,1.69,,,,,,1.69,depth model associated with Cibicidoides data,
Y69-71P,,,,1.75,1.75,,,,,,1.75,depth model associated with Cibicidoides data,
Y69-71P,,,,1.79,1.79,,,,,,1.79,depth model associated with Cibicidoides data,
Y69-71P,,,,1.79,1.79,,,,,,1.79,depth model associated with Cibicidoides data,
Y69-71P,,,,1.8,1.8,,,,,,1.8,depth model associated with Cibicidoides data,
Y69-71P,,,,1.83,1.83,,,,,,1.83,depth model associated with Cibicidoides data,
Y69-71P,,,,1.83,1.83,,,,,,1.83,depth model associated with Cibicidoides data,
Y69-71P,,,,1.85,1.85,,,,,,1.85,depth model associated with Cibicidoides data,
Y69-71P,,,,1.87,1.87,,,,,,1.87,depth model associated with Cibicidoides data,
Y69-71P,,,,1.89,1.89,,,,,,1.89,depth model associated with Cibicidoides data,
Y69-71P,,,,1.91,1.91,,,,,,1.91,depth model associated with Cibicidoides data,
Y69-71P,,,,1.93,1.93,,,,,,1.93,depth model associated with Cibicidoides data,
Y69-71P,,,,1.95,1.95,,,,,,1.95,depth model associated with Cibicidoides data,
Y69-71P,,,,1.95,1.95,,,,,,1.95,depth model associated with Cibicidoides data,
Y69-71P,,,,1.97,1.97,,,,,,1.97,depth model associated with Cibicidoides data,
Y69-71P,,,,1.99,1.99,,,,,,1.99,depth model associated with Cibicidoides data,
Y69-71P,,,,2,2,,,,,,2,depth model associated with Cibicidoides data,
Y69-71P,,,,2.05,2.05,,,,,,2.05,depth model associated with Cibicidoides data,
Y69-71P,,,,2.07,2.07,,,,,,2.07,depth model associated with Cibicidoides data,
Y69-71P,,,,2.09,2.09,,,,,,2.09,depth model associated with Cibicidoides data,
Y69-71P,,,,2.09,2.09,,,,,,2.09,depth model associated with Cibicidoides data,
Y69-71P,,,,2.11,2.11,,,,,,2.11,depth model associated with Cibicidoides data,
Y69-71P,,,,2.13,2.13,,,,,,2.13,depth model associated with Cibicidoides data,
Y69-71P,,,,2.15,2.15,,,,,,2.15,depth model associated with Cibicidoides data,
Y69-71P,,,,2.17,2.17,,,,,,2.17,depth model associated with Cibicidoides data,
Y69-71P,,,,2.17,2.17,,,,,,2.17,depth model associated with Cibicidoides data,
Y69-71P,,,,2.19,2.19,,,,,,2.19,depth model associated with Cibicidoides data,
Y69-71P,,,,2.2,2.2,,,,,,2.2,depth model associated with Cibicidoides data,
Y69-71P,,,,2.25,2.25,,,,,,2.25,depth model associated with Cibicidoides data,
Y69-71P,,,,2.27,2.27,,,,,,2.27,depth model associated with Cibicidoides data,
Y69-71P,,,,2.29,2.29,,,,,,2.29,depth model associated with Cibicidoides data,
Y69-71P,,,,2.31,2.31,,,,,,2.31,depth model associated with Cibicidoides data,
Y69-71P,,,,2.31,2.31,,,,,,2.31,depth model associated with Cibicidoides data,
Y69-71P,,,,2.33,2.33,,,,,,2.33,depth model associated with Cibicidoides data,
Y69-71P,,,,2.35,2.35,,,,,,2.35,depth model associated with Cibicidoides data,
Y69-71P,,,,2.37,2.37,,,,,,2.37,depth model associated with Cibicidoides data,
Y69-71P,,,,2.4,2.4,,,,,,2.4,depth model associated with Cibicidoides data,
Y69-71P,,,,2.4,2.4,,,,,,2.4,depth model associated with Cibicidoides data,
Y69-71P,,,,2.41,2.41,,,,,,2.41,depth model associated with Cibicidoides data,
Y69-71P,,,,2.43,2.43,,,,,,2.43,depth model associated with Cibicidoides data,
Y69-71P,,,,2.45,2.45,,,,,,2.45,depth model associated with Cibicidoides data,
Y69-71P,,,,2.47,2.47,,,,,,2.47,depth model associated with Cibicidoides data,
Y69-71P,,,,2.49,2.49,,,,,,2.49,depth model associated with Cibicidoides data,
Y69-71P,,,,2.5,2.5,,,,,,2.5,depth model associated with Cibicidoides data,
Y69-71P,,,,2.55,2.55,,,,,,2.55,depth model associated with Cibicidoides data,
Y69-71P,,,,2.57,2.57,,,,,,2.57,depth model associated with Cibicidoides data,
