Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
Y71-9-101P_,,,,0.01,0.01,,,,,,0.01,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.13,0.13,,,,,,0.13,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.18,0.18,,,,,,0.18,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.23,0.23,,,,,,0.23,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.29,0.29,,,,,,0.29,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.34,0.34,,,,,,0.34,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.39,0.39,,,,,,0.39,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.44,0.44,,,,,,0.44,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.49,0.49,,,,,,0.49,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.49,0.49,,,,,,0.49,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.53,0.53,,,,,,0.53,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.53,0.53,,,,,,0.53,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.54,0.54,,,,,,0.54,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.54,0.54,,,,,,0.54,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.63,0.63,,,,,,0.63,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.63,0.63,,,,,,0.63,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.64,0.64,,,,,,0.64,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.64,0.64,,,,,,0.64,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.6900000000000001,0.6900000000000001,,,,,,0.6900000000000001,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.6900000000000001,0.6900000000000001,,,,,,0.6900000000000001,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.73,0.73,,,,,,0.73,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.73,0.73,,,,,,0.73,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.74,0.74,,,,,,0.74,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.74,0.74,,,,,,0.74,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.79,0.79,,,,,,0.79,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.79,0.79,,,,,,0.79,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.84,0.84,,,,,,0.84,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.84,0.84,,,,,,0.84,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.89,0.89,,,,,,0.89,depth model associated with Cibicidoides data,
Y71-9-101P_,,,,0.89,0.89,,,,,,0.89,depth model associated with Cibicidoides data,
