Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
Y71-9-101P_,,0.01,611.1111111,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.13,7944.4444444,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.18,11000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.23,12388.8888889,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.29,14055.5555556,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.34,15444.4444444,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.39,16833.3333333,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.44,18222.2222222,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.49,19611.1111111,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.49,19611.1111111,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.53,20722.2222222,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.53,20722.2222222,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.54,21000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.54,21000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.63,23500.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.63,23500.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.64,23777.7777778,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.64,23777.7777778,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.6900000000000001,25166.6666667,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.6900000000000001,25166.6666667,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.73,26277.7777778,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.73,26277.7777778,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.74,26555.555555599996,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.74,26555.555555599996,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.79,27944.444444400004,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.79,27944.444444400004,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.84,29333.3333333,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.84,29333.3333333,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.89,30722.2222222,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
Y71-9-101P_,,0.89,30722.2222222,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
