Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD77-191,,,,0,0,,,,,,0,,
MD77-191,,,,0.1,0.1,,,,,,0.1,,
MD77-191,,,,0.2,0.2,,,,,,0.2,,
MD77-191,,,,0.3,0.3,,,,,,0.3,,
MD77-191,,,,0.4,0.4,,,,,,0.4,,
MD77-191,,,,0.5,0.5,,,,,,0.5,,
MD77-191,,,,0.6,0.6,,,,,,0.6,,
MD77-191,,,,0.7,0.7,,,,,,0.7,,
MD77-191,,,,0.8,0.8,,,,,,0.8,,
MD77-191,,,,0.9,0.9,,,,,,0.9,,
MD77-191,,,,1,1,,,,,,1,,
MD77-191,,,,1.1,1.1,,,,,,1.1,,
MD77-191,,,,1.2,1.2,,,,,,1.2,,
MD77-191,,,,1.3,1.3,,,,,,1.3,,
MD77-191,,,,1.4,1.4,,,,,,1.4,,
MD77-191,,,,1.5,1.5,,,,,,1.5,,
MD77-191,,,,1.6,1.6,,,,,,1.6,,
MD77-191,,,,1.7,1.7,,,,,,1.7,,
MD77-191,,,,1.8,1.8,,,,,,1.8,,
MD77-191,,,,1.9,1.9,,,,,,1.9,,
MD77-191,,,,2,2,,,,,,2,,
MD77-191,,,,2.1,2.1,,,,,,2.1,,
MD77-191,,,,2.2,2.2,,,,,,2.2,,
MD77-191,,,,2.3,2.3,,,,,,2.3,,
MD77-191,,,,2.4,2.4,,,,,,2.4,,
MD77-191,,,,2.5,2.5,,,,,,2.5,,
MD77-191,,,,2.6,2.6,,,,,,2.6,,
MD77-191,,,,2.7,2.7,,,,,,2.7,,
MD77-191,,,,2.8,2.8,,,,,,2.8,,
MD77-191,,,,2.9,2.9,,,,,,2.9,,
MD77-191,,,,3,3,,,,,,3,,
MD77-191,,,,3.1,3.1,,,,,,3.1,,
MD77-191,,,,3.2,3.2,,,,,,3.2,,
MD77-191,,,,3.3,3.3,,,,,,3.3,,
MD77-191,,,,3.4,3.4,,,,,,3.4,,
MD77-191,,,,3.5,3.5,,,,,,3.5,,
MD77-191,,,,3.6,3.6,,,,,,3.6,,
MD77-191,,,,3.7,3.7,,,,,,3.7,,
MD77-191,,,,3.8,3.8,,,,,,3.8,,
MD77-191,,,,3.9,3.9,,,,,,3.9,,
MD77-191,,,,4,4,,,,,,4,,
MD77-191,,,,4.1,4.1,,,,,,4.1,,
MD77-191,,,,4.2,4.2,,,,,,4.2,,
MD77-191,,,,4.3,4.3,,,,,,4.3,,
MD77-191,,,,4.4,4.4,,,,,,4.4,,
MD77-191,,,,4.5,4.5,,,,,,4.5,,
MD77-191,,,,4.6,4.6,,,,,,4.6,,
MD77-191,,,,4.7,4.7,,,,,,4.7,,
MD77-191,,,,4.8,4.8,,,,,,4.8,,
MD77-191,,,,4.9,4.9,,,,,,4.9,,
MD77-191,,,,5,5,,,,,,5,,
MD77-191,,,,5.1,5.1,,,,,,5.1,,
MD77-191,,,,5.2,5.2,,,,,,5.2,,
MD77-191,,,,5.3,5.3,,,,,,5.3,,
MD77-191,,,,5.4,5.4,,,,,,5.4,,
MD77-191,,,,5.5,5.5,,,,,,5.5,,
MD77-191,,,,5.6,5.6,,,,,,5.6,,
MD77-191,,,,5.7,5.7,,,,,,5.7,,
MD77-191,,,,5.8,5.8,,,,,,5.8,,
MD77-191,,,,5.9,5.9,,,,,,5.9,,
MD77-191,,,,6,6,,,,,,6,,
MD77-191,,,,6.1,6.1,,,,,,6.1,,
MD77-191,,,,6.2,6.2,,,,,,6.2,,
MD77-191,,,,6.3,6.3,,,,,,6.3,,
MD77-191,,,,6.3,6.3,,,,,,6.3,,
MD77-191,,,,6.4,6.4,,,,,,6.4,,
MD77-191,,,,6.5,6.5,,,,,,6.5,,
MD77-191,,,,6.6,6.6,,,,,,6.6,,
MD77-191,,,,6.7,6.7,,,,,,6.7,,
MD77-191,,,,6.8,6.8,,,,,,6.8,,
MD77-191,,,,6.9,6.9,,,,,,6.9,,
MD77-191,,,,7,7,,,,,,7,,
,,,,7.1,7.1,,,,,,7.1,,
,,,,7.2,7.2,,,,,,7.2,,
,,,,7.3,7.3,,,,,,7.3,,
,,,,7.4,7.4,,,,,,7.4,,
,,,,7.5,7.5,,,,,,7.5,,
