Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD77-191,,0,1120,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.001,1270,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.002,1410,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.003,1560,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.004,1700,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.005,1850,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.006,1990,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.007,2140,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.008,2270,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.009,2380,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.01,2490,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.011,2610,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.012,2720,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.013,2850,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.014,3010,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.015,3170,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.016,3330,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.017,3490,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.018,3640,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.019,3780,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.02,3920,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.021,4070,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.022,4210,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.023,4370,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.024,4540,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.025,4710,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.026,4880,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.027,5050,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.028,5200,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.029,5350,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.03,5500,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.031,5620,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.032,5800,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.033,5940,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
MD77-191,,0.034,6090,,,,,3,original publication,"from Ma, R. et al. (2020), Paleoceanography and Paleoclimatology, 35, e2019PA003801. https://doi.org/10.1029/2019PA003801",
