Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB13731-1,,,,0.03,0.03,,,,,,0.03,,
GeoB13731-1,,,,0.08,0.08,,,,,,0.08,,
GeoB13731-1,,,,0.13,0.13,,,,,,0.13,,
GeoB13731-1,,,,0.18,0.18,,,,,,0.18,,
GeoB13731-1,,,,0.23,0.23,,,,,,0.23,,
GeoB13731-1,,,,0.28,0.28,,,,,,0.28,,
GeoB13731-1,,,,0.33,0.33,,,,,,0.33,,
GeoB13731-1,,,,0.38,0.38,,,,,,0.38,,
GeoB13731-1,,,,0.43,0.43,,,,,,0.43,,
GeoB13731-1,,,,0.48,0.48,,,,,,0.48,,
GeoB13731-1,,,,0.53,0.53,,,,,,0.53,,
GeoB13731-1,,,,0.58,0.58,,,,,,0.58,,
GeoB13731-1,,,,0.63,0.63,,,,,,0.63,,
GeoB13731-1,,,,0.68,0.68,,,,,,0.68,,
GeoB13731-1,,,,0.73,0.73,,,,,,0.73,,
GeoB13731-1,,,,0.78,0.78,,,,,,0.78,,
GeoB13731-1,,,,0.83,0.83,,,,,,0.83,,
GeoB13731-1,,,,0.88,0.88,,,,,,0.88,,
GeoB13731-1,,,,0.93,0.93,,,,,,0.93,,
GeoB13731-1,,,,0.98,0.98,,,,,,0.98,,
GeoB13731-1,,,,1.03,1.03,,,,,,1.03,,
GeoB13731-1,,,,1.08,1.08,,,,,,1.08,,
GeoB13731-1,,,,1.13,1.13,,,,,,1.13,,
GeoB13731-1,,,,1.18,1.18,,,,,,1.18,,
GeoB13731-1,,,,1.23,1.23,,,,,,1.23,,
GeoB13731-1,,,,1.28,1.28,,,,,,1.28,,
GeoB13731-1,,,,1.33,1.33,,,,,,1.33,,
GeoB13731-1,,,,1.38,1.38,,,,,,1.38,,
GeoB13731-1,,,,1.43,1.43,,,,,,1.43,,
GeoB13731-1,,,,1.48,1.48,,,,,,1.48,,
GeoB13731-1,,,,1.53,1.53,,,,,,1.53,,
GeoB13731-1,,,,1.58,1.58,,,,,,1.58,,
GeoB13731-1,,,,1.63,1.63,,,,,,1.63,,
GeoB13731-1,,,,1.68,1.68,,,,,,1.68,,
GeoB13731-1,,,,1.73,1.73,,,,,,1.73,,
GeoB13731-1,,,,1.78,1.78,,,,,,1.78,,
GeoB13731-1,,,,1.83,1.83,,,,,,1.83,,
GeoB13731-1,,,,1.88,1.88,,,,,,1.88,,
GeoB13731-1,,,,1.93,1.93,,,,,,1.93,,
GeoB13731-1,,,,1.98,1.98,,,,,,1.98,,
GeoB13731-1,,,,2.03,2.03,,,,,,2.03,,
GeoB13731-1,,,,2.08,2.08,,,,,,2.08,,
GeoB13731-1,,,,2.13,2.13,,,,,,2.13,,
GeoB13731-1,,,,2.18,2.18,,,,,,2.18,,
GeoB13731-1,,,,2.23,2.23,,,,,,2.23,,
GeoB13731-1,,,,2.28,2.28,,,,,,2.28,,
GeoB13731-1,,,,2.33,2.33,,,,,,2.33,,
GeoB13731-1,,,,2.38,2.38,,,,,,2.38,,
GeoB13731-1,,,,2.43,2.43,,,,,,2.43,,
GeoB13731-1,,,,2.48,2.48,,,,,,2.48,,
GeoB13731-1,,,,2.53,2.53,,,,,,2.53,,
GeoB13731-1,,,,2.58,2.58,,,,,,2.58,,
GeoB13731-1,,,,2.63,2.63,,,,,,2.63,,
GeoB13731-1,,,,2.68,2.68,,,,,,2.68,,
GeoB13731-1,,,,2.73,2.73,,,,,,2.73,,
GeoB13731-1,,,,2.78,2.78,,,,,,2.78,,
GeoB13731-1,,,,2.83,2.83,,,,,,2.83,,
GeoB13731-1,,,,2.88,2.88,,,,,,2.88,,
GeoB13731-1,,,,2.93,2.93,,,,,,2.93,,
GeoB13731-1,,,,2.98,2.98,,,,,,2.98,,
GeoB13731-1,,,,3.03,3.03,,,,,,3.03,,
GeoB13731-1,,,,3.08,3.08,,,,,,3.08,,
GeoB13731-1,,,,3.13,3.13,,,,,,3.13,,
GeoB13731-1,,,,3.18,3.18,,,,,,3.18,,
GeoB13731-1,,,,3.23,3.23,,,,,,3.23,,
GeoB13731-1,,,,3.28,3.28,,,,,,3.28,,
GeoB13731-1,,,,3.33,3.33,,,,,,3.33,,
GeoB13731-1,,,,3.38,3.38,,,,,,3.38,,
GeoB13731-1,,,,3.43,3.43,,,,,,3.43,,
GeoB13731-1,,,,3.48,3.48,,,,,,3.48,,
GeoB13731-1,,,,3.53,3.53,,,,,,3.53,,
GeoB13731-1,,,,3.58,3.58,,,,,,3.58,,
GeoB13731-1,,,,3.63,3.63,,,,,,3.63,,
GeoB13731-1,,,,3.68,3.68,,,,,,3.68,,
GeoB13731-1,,,,3.73,3.73,,,,,,3.73,,
GeoB13731-1,,,,3.78,3.78,,,,,,3.78,,
GeoB13731-1,,,,3.83,3.83,,,,,,3.83,,
GeoB13731-1,,,,3.88,3.88,,,,,,3.88,,
GeoB13731-1,,,,3.93,3.93,,,,,,3.93,,
GeoB13731-1,,,,3.98,3.98,,,,,,3.98,,
GeoB13731-1,,,,4.03,4.03,,,,,,4.03,,
GeoB13731-1,,,,4.08,4.08,,,,,,4.08,,
GeoB13731-1,,,,4.13,4.13,,,,,,4.13,,
GeoB13731-1,,,,4.18,4.18,,,,,,4.18,,
GeoB13731-1,,,,4.23,4.23,,,,,,4.23,,
